;incidentCategory;neighborhood;datetime;weather
474;39;Twin Peaks;2022-07-03 16:00:00;2022070316
475;44;Tenderloin;2022-07-03 16:26:00;2022070316
476;3;Mission;2022-07-03 16:49:00;2022070316
477;5;Marina;2022-07-03 17:00:00;2022070317
478;39;Tenderloin;2022-07-03 17:00:00;2022070317
479;5;Marina;2022-07-03 17:00:00;2022070317
480;5;Marina;2022-07-03 17:00:00;2022070317
481;43;Chinatown;2022-07-03 17:00:00;2022070317
482;5;Bayview Hunters Point;2022-07-03 17:00:00;2022070317
483;43;Chinatown;2022-07-03 17:00:00;2022070317
484;3;Tenderloin;2022-07-03 17:16:00;2022070317
485;3;South of Market;2022-07-03 17:45:00;2022070317
486;39;Financial District/South Beach;2022-07-03 18:00:00;2022070318
487;44;Sunset/Parkside;2022-07-03 18:21:00;2022070318
488;44;Bayview Hunters Point;2022-07-03 18:30:00;2022070318
489;44;Tenderloin;2022-07-03 18:36:00;2022070318
490;39;Russian Hill;2022-07-03 18:39:00;2022070318
491;44;Twin Peaks;2022-07-03 18:53:00;2022070318
492;3;Western Addition;2022-07-03 18:54:00;2022070318
493;56;Western Addition;2022-07-03 18:54:00;2022070318
494;39;Excelsior;2022-07-03 19:00:00;2022070319
495;45;Financial District/South Beach;2022-07-03 19:10:00;2022070319
496;45;Financial District/South Beach;2022-07-03 19:10:00;2022070319
497;5;Bayview Hunters Point;2022-07-03 19:30:00;2022070319
498;44;Russian Hill;2022-07-03 19:30:00;2022070319
499;39;Japantown;2022-07-03 19:30:00;2022070319
500;39;Russian Hill;2022-07-03 19:30:00;2022070319
501;3;Castro/Upper Market;2022-07-03 19:48:00;2022070319
502;39;Mission;2022-07-03 19:53:00;2022070319
503;30;Russian Hill;2022-07-03 20:00:00;2022070320
504;39;Mission;2022-07-03 20:00:00;2022070320
505;39;Russian Hill;2022-07-03 20:00:00;2022070320
506;57;Portola;2022-07-03 20:00:00;2022070320
507;3;Bayview Hunters Point;2022-07-03 20:05:00;2022070320
508;39;North Beach;2022-07-03 20:30:00;2022070320
509;43;Bayview Hunters Point;2022-07-03 20:37:00;2022070320
510;44;South of Market;2022-07-03 21:00:00;2022070321
511;43;Tenderloin;2022-07-03 21:00:00;2022070321
512;39;Financial District/South Beach;2022-07-03 21:00:00;2022070321
513;39;Nob Hill;2022-07-03 21:00:00;2022070321
514;39;North Beach;2022-07-03 21:30:00;2022070321
515;12;Western Addition;2022-07-03 21:30:00;2022070321
516;44;Castro/Upper Market;2022-07-03 21:30:00;2022070321
517;39;North Beach;2022-07-03 21:30:00;2022070321
518;47;Tenderloin;2022-07-03 21:33:00;2022070321
519;56;Tenderloin;2022-07-03 21:33:00;2022070321
520;40;Tenderloin;2022-07-03 21:33:00;2022070321
521;44;West of Twin Peaks;2022-07-03 22:00:00;2022070322
522;39;Russian Hill;2022-07-03 22:00:00;2022070322
523;39;Sunset/Parkside;2022-07-03 22:00:00;2022070322
524;43;Sunset/Parkside;2022-07-03 22:37:00;2022070322
525;44;Mission;2022-07-03 22:56:00;2022070322
526;56;Western Addition;2022-07-03 22:56:00;2022070322
527;21;Western Addition;2022-07-03 22:56:00;2022070322
528;30;Tenderloin;2022-07-03 23:00:00;2022070323
529;12;Tenderloin;2022-07-03 23:00:00;2022070323
530;5;Pacific Heights;2022-07-03 23:00:00;2022070323
531;5;Tenderloin;2022-07-03 23:00:00;2022070323
532;39;Japantown;2022-07-03 23:00:00;2022070323
533;71;West of Twin Peaks;2022-07-03 23:30:00;2022070323
534;39;Nob Hill;2022-07-03 23:30:00;2022070323
535;66;Mission;2022-07-03 23:48:00;2022070323
536;43;South of Market;2022-07-03 23:52:00;2022070323
537;43;South of Market;2022-07-03 23:52:00;2022070323
538;44;South of Market;2022-07-04 00:00:00;2022070400
539;39;Castro/Upper Market;2022-07-04 00:00:00;2022070400
540;44;Marina;2022-07-04 00:00:00;2022070400
541;39;Castro/Upper Market;2022-07-04 00:05:00;2022070400
542;3;Lakeshore;2022-07-04 00:18:00;2022070400
543;3;Bayview Hunters Point;2022-07-04 00:20:00;2022070400
544;66;South of Market;2022-07-04 00:25:00;2022070400
545;17;Mission;2022-07-04 00:31:00;2022070400
546;39;South of Market;2022-07-04 00:34:00;2022070400
547;3;Potrero Hill;2022-07-04 00:46:00;2022070400
548;39;West of Twin Peaks;2022-07-04 01:00:00;2022070401
549;17;Excelsior;2022-07-04 01:03:00;2022070401
550;71;South of Market;2022-07-04 01:03:00;2022070401
551;57;Tenderloin;2022-07-04 01:10:00;2022070401
552;39;Mission;2022-07-04 01:30:00;2022070401
553;5;Financial District/South Beach;2022-07-04 01:46:00;2022070401
554;44;Bayview Hunters Point;2022-07-04 02:00:00;2022070402
555;39;Marina;2022-07-04 02:00:00;2022070402
556;39;Financial District/South Beach;2022-07-04 02:00:00;2022070402
557;3;Bayview Hunters Point;2022-07-04 02:02:00;2022070402
558;3;Tenderloin;2022-07-04 02:03:00;2022070402
559;45;Tenderloin;2022-07-04 02:03:00;2022070402
560;5;Lakeshore;2022-07-04 02:47:00;2022070402
561;39;Russian Hill;2022-07-04 03:00:00;2022070403
562;5;Financial District/South Beach;2022-07-04 03:30:00;2022070403
563;3;Financial District/South Beach;2022-07-04 03:30:00;2022070403
564;5;Mission;2022-07-04 03:58:00;2022070403
565;18;Mission;2022-07-04 03:58:00;2022070403
566;39;Castro/Upper Market;2022-07-04 04:00:00;2022070404
567;5;Chinatown;2022-07-04 04:30:00;2022070404
568;5;Potrero Hill;2022-07-04 04:30:00;2022070404
569;43;Nob Hill;2022-07-04 05:10:00;2022070405
570;66;Castro/Upper Market;2022-07-04 05:34:00;2022070405
571;15;Castro/Upper Market;2022-07-04 05:34:00;2022070405
572;39;Pacific Heights;2022-07-04 06:00:00;2022070406
573;44;Outer Richmond;2022-07-04 06:30:00;2022070406
574;70;Mission;2022-07-04 06:55:00;2022070406
575;70;Mission;2022-07-04 06:55:00;2022070406
576;19;Mission;2022-07-04 06:55:00;2022070406
577;67;West of Twin Peaks;2022-07-04 07:00:00;2022070407
578;43;Marina;2022-07-04 08:00:00;2022070408
579;67;Lakeshore;2022-07-04 08:15:00;2022070408
580;39;Lakeshore;2022-07-04 08:15:00;2022070408
581;44;Tenderloin;2022-07-04 08:30:00;2022070408
582;44;Tenderloin;2022-07-04 08:40:00;2022070408
583;39;North Beach;2022-07-04 09:00:00;2022070409
584;3;Sunset/Parkside;2022-07-04 09:00:00;2022070409
585;3;Lakeshore;2022-07-04 09:30:00;2022070409
586;3;Pacific Heights;2022-07-04 09:59:00;2022070409
587;39;Sunset/Parkside;2022-07-04 10:00:00;2022070410
588;39;Mission;2022-07-04 10:00:00;2022070410
589;3;Financial District/South Beach;2022-07-04 10:30:00;2022070410
590;57;Russian Hill;2022-07-04 10:40:00;2022070410
591;39;Hayes Valley;2022-07-04 10:46:00;2022070410
592;39;Tenderloin;2022-07-04 11:00:00;2022070411
593;71;Financial District/South Beach;2022-07-04 11:15:00;2022070411
594;12;Financial District/South Beach;2022-07-04 11:15:00;2022070411
595;39;North Beach;2022-07-04 12:00:00;2022070412
596;39;Outer Mission;2022-07-04 12:00:00;2022070412
597;3;Outer Mission;2022-07-04 12:15:00;2022070412
598;43;Outer Mission;2022-07-04 12:15:00;2022070412
599;43;Mission;2022-07-04 13:10:00;2022070413
600;39;Tenderloin;2022-07-04 13:18:00;2022070413
601;39;Financial District/South Beach;2022-07-04 13:30:00;2022070413
602;39;Outer Richmond;2022-07-04 13:30:00;2022070413
603;57;North Beach;2022-07-04 13:34:00;2022070413
604;18;Tenderloin;2022-07-04 13:41:00;2022070413
605;39;Marina;2022-07-04 13:50:00;2022070413
606;45;Tenderloin;2022-07-04 14:00:00;2022070414
607;39;Castro/Upper Market;2022-07-04 14:00:00;2022070414
608;44;Bayview Hunters Point;2022-07-04 14:07:00;2022070414
609;39;Financial District/South Beach;2022-07-04 14:15:00;2022070414
610;67;Financial District/South Beach;2022-07-04 14:15:00;2022070414
611;39;Russian Hill;2022-07-04 14:22:00;2022070414
612;43;Bernal Heights;2022-07-04 14:25:00;2022070414
613;45;South of Market;2022-07-04 14:45:00;2022070414
614;39;South of Market;2022-07-04 14:45:00;2022070414
615;3;Tenderloin;2022-07-04 14:46:00;2022070414
616;18;Tenderloin;2022-07-04 14:46:00;2022070414
617;62;Tenderloin;2022-07-04 14:46:00;2022070414
618;18;Tenderloin;2022-07-04 14:50:00;2022070414
619;18;Tenderloin;2022-07-04 14:50:00;2022070414
620;44;Castro/Upper Market;2022-07-04 15:00:00;2022070415
621;39;Bernal Heights;2022-07-04 15:15:00;2022070415
622;39;Western Addition;2022-07-04 15:23:00;2022070415
623;43;Western Addition;2022-07-04 15:23:00;2022070415
624;12;Tenderloin;2022-07-04 15:25:00;2022070415
625;43;Tenderloin;2022-07-04 15:25:00;2022070415
626;71;Western Addition;2022-07-04 15:25:00;2022070415
627;3;Western Addition;2022-07-04 15:25:00;2022070415
628;18;South of Market;2022-07-04 15:26:00;2022070415
629;56;Excelsior;2022-07-04 15:30:00;2022070415
630;39;South of Market;2022-07-04 15:30:00;2022070415
631;39;North Beach;2022-07-04 15:30:00;2022070415
632;57;Visitacion Valley;2022-07-04 15:33:00;2022070415
633;3;Visitacion Valley;2022-07-04 15:33:00;2022070415
634;18;Tenderloin;2022-07-04 15:41:00;2022070415
635;16;Financial District/South Beach;2022-07-04 15:45:00;2022070415
636;66;Financial District/South Beach;2022-07-04 15:45:00;2022070415
637;16;Financial District/South Beach;2022-07-04 15:45:00;2022070415
638;66;Financial District/South Beach;2022-07-04 15:45:00;2022070415
639;39;Financial District/South Beach;2022-07-04 16:00:00;2022070416
640;39;Tenderloin;2022-07-04 16:00:00;2022070416
641;5;Twin Peaks;2022-07-04 16:00:00;2022070416
642;39;Marina;2022-07-04 16:00:00;2022070416
643;39;Outer Mission;2022-07-04 16:00:00;2022070416
644;39;South of Market;2022-07-04 16:00:00;2022070416
645;57;Bayview Hunters Point;2022-07-04 16:07:00;2022070416
646;43;Mission;2022-07-04 16:10:00;2022070416
647;67;Mission;2022-07-04 16:10:00;2022070416
648;18;Tenderloin;2022-07-04 16:16:00;2022070416
649;39;Castro/Upper Market;2022-07-04 16:22:00;2022070416
650;3;Outer Richmond;2022-07-04 16:36:00;2022070416
651;56;Outer Richmond;2022-07-04 16:36:00;2022070416
652;18;Tenderloin;2022-07-04 16:36:00;2022070416
653;16;Western Addition;2022-07-04 16:40:00;2022070416
654;66;Western Addition;2022-07-04 16:40:00;2022070416
655;65;Western Addition;2022-07-04 16:40:00;2022070416
656;43;South of Market;2022-07-04 16:45:00;2022070416
657;3;Mission;2022-07-04 16:50:00;2022070416
658;5;Russian Hill;2022-07-04 17:00:00;2022070417
659;5;Presidio;2022-07-04 17:00:00;2022070417
660;43;Mission;2022-07-04 17:05:00;2022070417
661;18;Tenderloin;2022-07-04 17:10:00;2022070417
662;2;Twin Peaks;2022-07-04 17:21:00;2022070417
663;39;Financial District/South Beach;2022-07-04 17:28:00;2022070417
664;44;Tenderloin;2022-07-04 17:30:00;2022070417
665;44;Russian Hill;2022-07-04 17:30:00;2022070417
666;18;Tenderloin;2022-07-04 17:58:00;2022070417
667;44;Lone Mountain/USF;2022-07-04 18:00:00;2022070418
668;43;Tenderloin;2022-07-04 18:00:00;2022070418
669;44;Excelsior;2022-07-04 18:00:00;2022070418
670;44;Financial District/South Beach;2022-07-04 18:00:00;2022070418
671;43;Castro/Upper Market;2022-07-04 18:12:00;2022070418
672;43;Oceanview/Merced/Ingleside;2022-07-04 18:30:00;2022070418
673;44;Nob Hill;2022-07-04 18:30:00;2022070418
674;3;Tenderloin;2022-07-04 18:55:00;2022070418
675;3;Tenderloin;2022-07-04 18:55:00;2022070418
676;44;Visitacion Valley;2022-07-04 19:00:00;2022070419
677;44;Mission;2022-07-04 19:00:00;2022070419
678;65;Russian Hill;2022-07-04 19:03:00;2022070419
679;5;Twin Peaks;2022-07-04 19:30:00;2022070419
680;15;Bernal Heights;2022-07-04 19:42:00;2022070419
681;43;Financial District/South Beach;2022-07-04 20:02:00;2022070420
682;71;Portola;2022-07-04 20:04:00;2022070420
683;39;Mission;2022-07-04 20:30:00;2022070420
684;39;Tenderloin;2022-07-04 20:30:00;2022070420
685;3;Hayes Valley;2022-07-04 20:30:00;2022070420
686;71;Castro/Upper Market;2022-07-04 20:40:00;2022070420
687;39;Tenderloin;2022-07-04 20:43:00;2022070420
688;39;Tenderloin;2022-07-04 21:00:00;2022070421
689;44;Bernal Heights;2022-07-04 21:00:00;2022070421
690;3;Mission Bay;2022-07-04 21:00:00;2022070421
691;44;Bayview Hunters Point;2022-07-04 21:00:00;2022070421
692;43;Mission;2022-07-04 21:00:00;2022070421
693;39;Mission Bay;2022-07-04 21:00:00;2022070421
694;3;Bayview Hunters Point;2022-07-04 21:00:00;2022070421
695;44;Bayview Hunters Point;2022-07-04 21:30:00;2022070421
696;44;Tenderloin;2022-07-04 21:30:00;2022070421
697;3;North Beach;2022-07-04 21:42:00;2022070421
698;3;North Beach;2022-07-04 21:42:00;2022070421
699;3;North Beach;2022-07-04 21:42:00;2022070421
700;43;Tenderloin;2022-07-04 21:45:00;2022070421
701;3;Tenderloin;2022-07-04 21:46:00;2022070421
702;3;Tenderloin;2022-07-04 21:46:00;2022070421
703;65;Outer Richmond;2022-07-04 21:57:00;2022070421
704;66;Outer Richmond;2022-07-04 21:57:00;2022070421
705;39;Hayes Valley;2022-07-04 22:00:00;2022070422
706;39;Tenderloin;2022-07-04 22:00:00;2022070422
707;44;Mission;2022-07-04 22:00:00;2022070422
708;3;South of Market;2022-07-04 22:15:00;2022070422
709;3;South of Market;2022-07-04 22:17:00;2022070422
710;3;North Beach;2022-07-04 22:20:00;2022070422
711;70;Bayview Hunters Point;2022-07-04 22:21:00;2022070422
712;26;Bayview Hunters Point;2022-07-04 22:21:00;2022070422
713;70;Bayview Hunters Point;2022-07-04 22:21:00;2022070422
714;5;Mission;2022-07-04 22:33:00;2022070422
715;5;South of Market;2022-07-04 22:45:00;2022070422
716;3;South of Market;2022-07-04 22:50:00;2022070422
717;3;South of Market;2022-07-04 22:52:00;2022070422
718;39;Financial District/South Beach;2022-07-04 23:00:00;2022070423
719;67;Tenderloin;2022-07-04 23:00:00;2022070423
720;44;Visitacion Valley;2022-07-04 23:00:00;2022070423
721;21;Mission Bay;2022-07-04 23:13:00;2022070423
722;44;Outer Richmond;2022-07-04 23:30:00;2022070423
723;3;Mission;2022-07-04 23:45:00;2022070423
724;2;Mission;2022-07-04 23:45:00;2022070423
725;12;Mission;2022-07-04 23:45:00;2022070423
726;39;Golden Gate Park;2022-07-04 23:50:00;2022070423
727;5;Noe Valley;2022-07-05 00:00:00;2022070500
728;57;Mission;2022-07-05 00:01:00;2022070500
729;12;Sunset/Parkside;2022-07-05 00:01:00;2022070500
730;45;Sunset/Parkside;2022-07-05 00:01:00;2022070500
731;57;Bernal Heights;2022-07-05 00:10:00;2022070500
732;3;Visitacion Valley;2022-07-05 00:10:00;2022070500
733;3;Bernal Heights;2022-07-05 00:10:00;2022070500
734;57;Noe Valley;2022-07-05 00:15:00;2022070500
735;57;Mission;2022-07-05 00:28:00;2022070500
736;57;Mission;2022-07-05 00:31:00;2022070500
737;12;Mission;2022-07-05 00:39:00;2022070500
738;3;Mission;2022-07-05 00:39:00;2022070500
739;3;Golden Gate Park;2022-07-05 00:39:00;2022070500
740;3;Mission;2022-07-05 00:44:00;2022070500
741;43;Mission;2022-07-05 00:44:00;2022070500
742;5;South of Market;2022-07-05 00:49:00;2022070500
743;39;Mission;2022-07-05 01:00:00;2022070501
744;58;Tenderloin;2022-07-05 01:00:00;2022070501
745;3;Mission;2022-07-05 01:00:00;2022070501
746;39;Japantown;2022-07-05 01:00:00;2022070501
747;57;Tenderloin;2022-07-05 01:02:00;2022070501
748;43;Tenderloin;2022-07-05 01:07:00;2022070501
749;43;Bernal Heights;2022-07-05 01:32:00;2022070501
750;5;Nob Hill;2022-07-05 02:00:00;2022070502
751;43;South of Market;2022-07-05 02:00:00;2022070502
752;43;Potrero Hill;2022-07-05 02:00:00;2022070502
753;3;South of Market;2022-07-05 02:00:00;2022070502
754;3;Bayview Hunters Point;2022-07-05 02:02:00;2022070502
755;39;Outer Mission;2022-07-05 02:42:00;2022070502
756;3;Treasure Island;2022-07-05 02:50:00;2022070502
757;43;Treasure Island;2022-07-05 02:50:00;2022070502
758;3;Treasure Island;2022-07-05 02:50:00;2022070502
759;44;Nob Hill;2022-07-05 03:00:00;2022070503
760;5;Financial District/South Beach;2022-07-05 03:00:00;2022070503
761;5;South of Market;2022-07-05 03:00:00;2022070503
762;5;Mission;2022-07-05 03:00:00;2022070503
763;49;Financial District/South Beach;2022-07-05 03:00:00;2022070503
764;18;Financial District/South Beach;2022-07-05 03:00:00;2022070503
765;3;North Beach;2022-07-05 03:11:00;2022070503
766;45;Sunset/Parkside;2022-07-05 03:40:00;2022070503
767;12;Sunset/Parkside;2022-07-05 03:40:00;2022070503
768;39;Japantown;2022-07-05 03:47:00;2022070503
769;44;Mission;2022-07-05 04:05:00;2022070504
770;43;Chinatown;2022-07-05 04:10:00;2022070504
771;43;Russian Hill;2022-07-05 04:54:00;2022070504
772;45;Inner Richmond;2022-07-05 04:56:00;2022070504
773;43;Inner Richmond;2022-07-05 04:56:00;2022070504
774;43;Mission;2022-07-05 05:50:00;2022070505
775;39;Financial District/South Beach;2022-07-05 06:00:00;2022070506
776;5;Noe Valley;2022-07-05 06:30:00;2022070506
777;30;Sunset/Parkside;2022-07-05 06:45:00;2022070506
778;39;Financial District/South Beach;2022-07-05 07:15:00;2022070507
779;39;Russian Hill;2022-07-05 07:30:00;2022070507
780;39;Pacific Heights;2022-07-05 07:49:00;2022070507
781;5;Presidio Heights;2022-07-05 08:00:00;2022070508
782;44;Presidio Heights;2022-07-05 08:10:00;2022070508
783;44;South of Market;2022-07-05 08:45:00;2022070508
784;43;Financial District/South Beach;2022-07-05 08:56:00;2022070508
785;3;Financial District/South Beach;2022-07-05 09:00:00;2022070509
786;70;Mission;2022-07-05 09:00:00;2022070509
787;19;Mission;2022-07-05 09:00:00;2022070509
788;70;Mission;2022-07-05 09:00:00;2022070509
789;39;Inner Richmond;2022-07-05 09:00:00;2022070509
790;57;Lakeshore;2022-07-05 09:30:00;2022070509
791;2;Twin Peaks;2022-07-05 09:30:00;2022070509
792;3;Tenderloin;2022-07-05 09:30:00;2022070509
793;39;Hayes Valley;2022-07-05 09:37:00;2022070509
794;39;Castro/Upper Market;2022-07-05 09:47:00;2022070509
795;3;Castro/Upper Market;2022-07-05 09:47:00;2022070509
796;39;West of Twin Peaks;2022-07-05 09:50:00;2022070509
797;39;Marina;2022-07-05 10:00:00;2022070510
798;44;Bernal Heights;2022-07-05 10:00:00;2022070510
799;12;Bayview Hunters Point;2022-07-05 10:23:00;2022070510
800;39;Inner Sunset;2022-07-05 10:30:00;2022070510
801;39;Marina;2022-07-05 11:00:00;2022070511
802;39;Haight Ashbury;2022-07-05 11:00:00;2022070511
803;39;Western Addition;2022-07-05 11:30:00;2022070511
804;12;South of Market;2022-07-05 11:40:00;2022070511
805;39;Nob Hill;2022-07-05 11:40:00;2022070511
806;3;Tenderloin;2022-07-05 11:49:00;2022070511
807;56;Financial District/South Beach;2022-07-05 11:50:00;2022070511
808;3;Financial District/South Beach;2022-07-05 11:50:00;2022070511
809;57;Financial District/South Beach;2022-07-05 11:50:00;2022070511
810;61;Marina;2022-07-05 12:10:00;2022070512
811;7;Tenderloin;2022-07-05 12:21:00;2022070512
812;18;Tenderloin;2022-07-05 12:21:00;2022070512
813;61;Excelsior;2022-07-05 12:30:00;2022070512
814;66;Western Addition;2022-07-05 12:42:00;2022070512
815;65;Western Addition;2022-07-05 12:42:00;2022070512
816;39;Tenderloin;2022-07-05 12:45:00;2022070512
817;3;Bayview Hunters Point;2022-07-05 12:52:00;2022070512
818;44;Mission;2022-07-05 12:52:00;2022070512
819;18;Tenderloin;2022-07-05 12:53:00;2022070512
820;39;Mission;2022-07-05 12:55:00;2022070512
821;12;Mission;2022-07-05 12:55:00;2022070512
822;39;Financial District/South Beach;2022-07-05 13:05:00;2022070513
823;39;Seacliff;2022-07-05 13:10:00;2022070513
824;44;Seacliff;2022-07-05 13:10:00;2022070513
825;39;Financial District/South Beach;2022-07-05 13:14:00;2022070513
826;39;Lone Mountain/USF;2022-07-05 13:30:00;2022070513
827;12;South of Market;2022-07-05 13:35:00;2022070513
828;18;Visitacion Valley;2022-07-05 13:36:00;2022070513
829;70;Visitacion Valley;2022-07-05 13:36:00;2022070513
830;39;Western Addition;2022-07-05 13:45:00;2022070513
831;39;Western Addition;2022-07-05 13:45:00;2022070513
832;30;Sunset/Parkside;2022-07-05 13:51:00;2022070513
833;68;Excelsior;2022-07-05 13:53:00;2022070513
834;71;Pacific Heights;2022-07-05 13:55:00;2022070513
835;56;Pacific Heights;2022-07-05 13:55:00;2022070513
836;18;Tenderloin;2022-07-05 14:08:00;2022070514
837;18;Tenderloin;2022-07-05 14:10:00;2022070514
838;39;Chinatown;2022-07-05 14:16:00;2022070514
839;30;Chinatown;2022-07-05 14:16:00;2022070514
840;39;Western Addition;2022-07-05 14:20:00;2022070514
841;3;Western Addition;2022-07-05 14:30:00;2022070514
842;31;Lakeshore;2022-07-05 14:30:00;2022070514
843;67;Lakeshore;2022-07-05 14:30:00;2022070514
844;39;Mission;2022-07-05 14:30:00;2022070514
845;18;Tenderloin;2022-07-05 14:34:00;2022070514
846;18;Tenderloin;2022-07-05 14:34:00;2022070514
847;18;Tenderloin;2022-07-05 14:34:00;2022070514
848;18;Tenderloin;2022-07-05 14:50:00;2022070514
849;44;South of Market;2022-07-05 15:00:00;2022070515
850;44;Golden Gate Park;2022-07-05 15:00:00;2022070515
851;12;Glen Park;2022-07-05 15:05:00;2022070515
852;39;Western Addition;2022-07-05 15:10:00;2022070515
853;43;Sunset/Parkside;2022-07-05 15:30:00;2022070515
854;39;Tenderloin;2022-07-05 15:30:00;2022070515
