time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),cloudcover (%),windspeed_10m (m/s)
2022-12-20T00:00,5.6,91,0.10,93,2.01
2022-12-20T01:00,5.5,92,0.00,100,1.36
2022-12-20T02:00,5.4,92,0.00,100,2.10
2022-12-20T03:00,5.4,92,0.00,100,2.89
2022-12-20T04:00,5.3,93,0.00,81,3.01
2022-12-20T05:00,5.0,94,0.00,77,2.47
2022-12-20T06:00,4.4,96,0.00,61,1.66
2022-12-20T07:00,4.5,96,0.00,35,2.06
2022-12-20T08:00,4.5,96,0.00,33,2.31
2022-12-20T09:00,4.1,96,0.00,49,2.00
2022-12-20T10:00,6.2,89,0.00,60,1.60
2022-12-20T11:00,8.0,80,0.00,83,2.02
2022-12-20T12:00,8.5,79,0.00,62,2.04
2022-12-20T13:00,9.6,76,0.00,70,1.55
2022-12-20T14:00,10.3,73,0.00,56,1.49
2022-12-20T15:00,10.9,70,0.00,57,1.34
2022-12-20T16:00,11.1,69,0.00,51,0.81
2022-12-20T17:00,11.0,70,0.00,52,0.92
2022-12-20T18:00,10.2,75,0.00,55,1.12
2022-12-20T19:00,9.0,83,0.00,8,0.60
2022-12-20T20:00,8.0,88,0.00,14,0.81
2022-12-20T21:00,7.6,87,0.00,22,1.36
2022-12-20T22:00,8.2,82,0.00,5,1.44
2022-12-20T23:00,7.8,84,0.00,12,1.30
2022-12-21T00:00,7.8,83,0.00,8,1.08
2022-12-21T01:00,7.6,84,0.00,4,0.98
2022-12-21T02:00,7.3,85,0.00,4,1.17
2022-12-21T03:00,7.0,86,0.00,6,1.20
2022-12-21T04:00,6.7,87,0.00,2,1.77
2022-12-21T05:00,6.5,88,0.00,3,1.55
2022-12-21T06:00,6.4,88,0.00,5,1.41
2022-12-21T07:00,6.2,88,0.00,20,1.75
2022-12-21T08:00,6.4,86,0.00,19,2.16
2022-12-21T09:00,6.3,86,0.00,39,2.09
2022-12-21T10:00,7.3,89,0.00,62,2.12
2022-12-21T11:00,10.3,73,0.00,67,2.02
2022-12-21T12:00,10.6,67,0.00,60,1.61
2022-12-21T13:00,11.8,63,0.00,58,1.49
2022-12-21T14:00,12.6,61,0.00,16,1.28
2022-12-21T15:00,13.3,60,0.00,44,1.04
2022-12-21T16:00,13.3,61,0.00,74,0.32
2022-12-21T17:00,13.0,65,0.00,74,0.40
2022-12-21T18:00,12.2,69,0.00,88,0.78
2022-12-21T19:00,10.9,79,0.00,100,0.95
2022-12-21T20:00,9.8,82,0.00,100,0.95
2022-12-21T21:00,9.0,84,0.00,100,1.17
2022-12-21T22:00,8.3,88,0.00,100,1.66
2022-12-21T23:00,7.8,89,0.00,100,1.58
2022-12-22T00:00,8.3,89,0.00,100,1.04
2022-12-22T01:00,8.4,91,0.00,100,1.02
2022-12-22T02:00,8.6,90,0.00,100,1.04
2022-12-22T03:00,8.6,89,0.00,100,3.04
2022-12-22T04:00,8.5,89,0.00,100,2.96
2022-12-22T05:00,8.0,91,0.00,88,2.21
2022-12-22T06:00,7.7,91,0.00,83,2.53
2022-12-22T07:00,7.9,91,0.00,78,2.94
2022-12-22T08:00,8.0,90,0.00,77,2.63
2022-12-22T09:00,8.3,89,0.00,82,2.82
2022-12-22T10:00,9.6,80,0.00,83,3.42
2022-12-22T11:00,11.0,73,0.00,85,3.16
2022-12-22T12:00,9.2,73,0.00,86,1.94
2022-12-22T13:00,9.9,72,0.00,47,1.55
2022-12-22T14:00,11.1,70,0.00,46,2.12
2022-12-22T15:00,11.8,68,0.00,65,2.50
2022-12-22T16:00,12.1,69,0.00,74,2.70
2022-12-22T17:00,11.8,72,0.00,79,2.41
2022-12-22T18:00,11.3,75,0.00,88,2.01
2022-12-22T19:00,10.2,82,0.10,69,1.80
2022-12-22T20:00,9.2,88,0.80,61,2.55
2022-12-22T21:00,8.6,92,0.20,100,1.91
2022-12-22T22:00,8.2,92,0.00,62,2.60
2022-12-22T23:00,8.8,87,0.00,46,2.83
2022-12-23T00:00,7.7,89,0.00,54,2.43
2022-12-23T01:00,7.8,90,0.00,51,2.38
2022-12-23T02:00,7.8,91,0.00,100,2.24
2022-12-23T03:00,7.7,91,0.00,100,2.83
2022-12-23T04:00,8.0,90,0.00,100,3.30
2022-12-23T05:00,8.1,90,0.00,100,3.40
2022-12-23T06:00,8.1,90,0.00,100,3.31
2022-12-23T07:00,7.9,91,0.00,100,3.32
2022-12-23T08:00,7.9,91,0.00,100,3.01
2022-12-23T09:00,8.0,91,0.00,100,2.90
2022-12-23T10:00,9.0,87,0.00,100,3.10
2022-12-23T11:00,10.3,82,0.00,93,3.21
2022-12-23T12:00,10.7,83,0.00,80,2.73
2022-12-23T13:00,12.1,81,0.00,54,1.94
2022-12-23T14:00,13.2,79,0.00,31,1.24
2022-12-23T15:00,13.8,78,0.00,59,2.01
2022-12-23T16:00,13.8,79,0.00,49,2.60
2022-12-23T17:00,13.8,79,0.00,54,1.91
2022-12-23T18:00,13.1,83,0.00,90,1.28
2022-12-23T19:00,12.3,86,0.00,90,1.10
2022-12-23T20:00,11.0,91,0.00,88,1.81
2022-12-23T21:00,9.9,94,0.00,74,2.62
2022-12-23T22:00,9.2,95,0.00,56,2.53
2022-12-23T23:00,8.5,97,0.00,50,1.80
2022-12-24T00:00,7.9,95,0.00,42,1.43
2022-12-24T01:00,7.3,95,0.00,27,1.50
2022-12-24T02:00,6.8,96,0.00,2,1.58
2022-12-24T03:00,6.3,97,0.00,5,2.63
2022-12-24T04:00,5.9,97,0.00,4,2.31
2022-12-24T05:00,5.3,100,0.00,3,2.28
2022-12-24T06:00,5.0,99,0.00,7,2.28
2022-12-24T07:00,5.0,99,0.00,75,2.79
2022-12-24T08:00,5.1,99,0.00,94,2.01
2022-12-24T09:00,5.1,98,0.00,98,2.19
2022-12-24T10:00,6.3,97,0.00,81,1.97
2022-12-24T11:00,8.3,96,0.00,28,2.06
2022-12-24T12:00,10.2,87,0.00,8,2.06
2022-12-24T13:00,12.3,78,0.00,25,2.25
2022-12-24T14:00,13.8,73,0.00,27,1.92
2022-12-24T15:00,14.5,72,0.00,26,1.60
2022-12-24T16:00,14.6,72,0.00,24,1.33
2022-12-24T17:00,14.1,76,0.00,29,0.81
2022-12-24T18:00,12.9,80,0.00,30,1.87
2022-12-24T19:00,11.7,86,0.00,30,2.24
2022-12-24T20:00,10.5,90,0.00,30,1.92
2022-12-24T21:00,9.6,93,0.00,30,1.86
2022-12-24T22:00,8.9,94,0.00,30,1.75
2022-12-24T23:00,8.3,95,0.00,27,1.94
2022-12-25T00:00,8.4,95,0.00,25,2.01
2022-12-25T01:00,8.1,96,0.00,6,2.14
2022-12-25T02:00,7.7,96,0.00,8,2.10
2022-12-25T03:00,7.3,97,0.00,22,2.12
2022-12-25T04:00,6.8,99,0.00,100,2.50
2022-12-25T05:00,6.6,98,0.00,100,3.13
2022-12-25T06:00,6.5,98,0.00,95,3.16
2022-12-25T07:00,6.5,98,0.00,95,3.32
2022-12-25T08:00,6.5,98,0.00,96,3.44
2022-12-25T09:00,6.7,98,0.00,100,3.47
2022-12-25T10:00,8.2,95,0.00,100,3.18
2022-12-25T11:00,10.2,92,0.00,82,3.31
2022-12-25T12:00,11.0,90,0.00,39,3.35
2022-12-25T13:00,12.5,85,0.00,20,3.04
2022-12-25T14:00,13.6,82,0.00,18,2.44
2022-12-25T15:00,14.4,79,0.00,29,1.73
2022-12-25T16:00,14.5,78,0.00,32,2.11
2022-12-25T17:00,13.8,80,0.00,31,3.11
2022-12-25T18:00,12.4,84,0.00,31,3.01
2022-12-25T19:00,11.1,89,0.00,32,1.92
2022-12-25T20:00,9.9,93,0.00,35,1.53
2022-12-25T21:00,9.1,95,0.00,31,2.91
2022-12-25T22:00,8.4,97,0.00,35,2.75
2022-12-25T23:00,8.3,97,0.00,35,2.45
2022-12-26T00:00,8.3,97,0.00,34,1.65
2022-12-26T01:00,7.8,99,0.00,100,0.71
2022-12-26T02:00,7.4,100,0.00,100,1.32
2022-12-26T03:00,7.5,99,0.00,100,2.12
2022-12-26T04:00,7.4,99,0.00,100,2.32
2022-12-26T05:00,7.5,99,0.00,100,2.04
2022-12-26T06:00,7.5,99,0.00,100,2.41
2022-12-26T07:00,7.3,100,0.00,100,1.68
2022-12-26T08:00,7.2,100,0.00,100,2.09
2022-12-26T09:00,7.6,99,0.00,100,1.84
2022-12-26T10:00,8.9,99,0.00,100,1.33
2022-12-26T11:00,10.1,98,0.00,100,1.43
2022-12-26T12:00,10.5,87,0.00,100,1.91
2022-12-26T13:00,11.2,84,0.00,100,0.61
2022-12-26T14:00,11.6,83,0.00,100,2.06
2022-12-26T15:00,12.5,81,0.00,100,2.44
2022-12-26T16:00,13.3,78,0.00,100,1.70
2022-12-26T17:00,13.2,82,0.10,100,2.34
2022-12-26T18:00,12.3,88,0.00,100,3.14
2022-12-26T19:00,12.0,91,0.10,100,4.24
2022-12-26T20:00,11.7,93,0.70,100,5.60
2022-12-26T21:00,11.7,93,0.40,100,5.95
2022-12-26T22:00,11.7,94,0.40,100,6.22
2022-12-26T23:00,11.7,94,0.80,100,6.83
2022-12-27T00:00,12.3,86,2.60,100,8.53
2022-12-27T01:00,12.5,87,3.30,100,10.02
2022-12-27T02:00,12.3,90,3.70,100,10.80
2022-12-27T03:00,12.2,92,4.20,100,11.40
2022-12-27T04:00,12.3,93,3.20,100,11.35
2022-12-27T05:00,12.4,94,2.80,100,10.08
2022-12-27T06:00,12.6,96,3.00,100,8.08
2022-12-27T07:00,12.9,97,2.40,100,6.48
2022-12-27T08:00,13.3,98,1.10,100,6.94
2022-12-27T09:00,13.3,98,1.00,100,6.93
2022-12-27T10:00,13.0,98,0.70,100,6.39
2022-12-27T11:00,13.0,98,0.20,100,5.40
2022-12-27T12:00,13.1,96,0.10,100,4.74
2022-12-27T13:00,13.1,96,0.00,68,4.96
2022-12-27T14:00,13.5,91,0.00,70,5.32
2022-12-27T15:00,13.5,87,0.00,93,5.66
2022-12-27T16:00,13.2,86,0.00,83,5.46
2022-12-27T17:00,12.9,86,0.00,5,4.83
2022-12-27T18:00,12.3,86,0.00,10,4.94
2022-12-27T19:00,11.7,87,0.00,26,5.37
2022-12-27T20:00,10.9,89,0.00,29,5.10
2022-12-27T21:00,10.2,89,0.00,22,4.90
2022-12-27T22:00,9.6,90,0.00,25,4.60
2022-12-27T23:00,8.9,90,0.00,18,4.24
2022-12-28T00:00,8.6,92,0.00,12,3.89
2022-12-28T01:00,6.8,94,0.00,3,3.75
2022-12-28T02:00,6.4,94,0.00,1,3.33
2022-12-28T03:00,6.3,94,0.00,0,2.56
2022-12-28T04:00,5.8,95,0.00,0,2.19
2022-12-28T05:00,4.9,97,0.00,2,1.98
2022-12-28T06:00,4.7,97,0.00,0,2.06
2022-12-28T07:00,4.4,97,0.00,0,2.31
2022-12-28T08:00,4.2,97,0.00,0,2.44
2022-12-28T09:00,4.6,98,0.00,17,2.28
2022-12-28T10:00,7.2,96,0.00,21,1.56
2022-12-28T11:00,9.9,80,0.00,30,1.52
2022-12-28T12:00,11.4,79,0.00,30,2.35
2022-12-28T13:00,12.0,75,0.00,30,3.03
2022-12-28T14:00,12.3,72,0.00,30,2.50
2022-12-28T15:00,12.2,71,0.00,29,1.82
2022-12-28T16:00,12.0,72,0.00,44,2.91
2022-12-28T17:00,11.4,79,0.00,88,2.91
2022-12-28T18:00,10.7,83,0.00,84,1.32
2022-12-28T19:00,10.0,89,0.00,65,0.61
2022-12-28T20:00,9.7,88,0.00,48,1.21
2022-12-28T21:00,8.9,93,0.00,78,1.98
2022-12-28T22:00,8.9,93,0.20,71,2.31
2022-12-28T23:00,8.6,94,0.50,90,2.28
2022-12-29T00:00,8.9,91,0.10,73,2.56
2022-12-29T01:00,9.0,90,0.20,89,2.56
2022-12-29T02:00,9.3,89,0.10,100,3.61
2022-12-29T03:00,9.5,88,0.50,90,4.61
2022-12-29T04:00,9.6,87,0.90,100,4.95
2022-12-29T05:00,9.7,85,2.10,100,4.79
2022-12-29T06:00,9.7,81,1.10,100,5.29
2022-12-29T07:00,9.5,81,0.40,100,5.06
2022-12-29T08:00,9.5,81,0.20,100,4.92
2022-12-29T09:00,9.5,81,0.10,100,4.62
2022-12-29T10:00,9.9,81,0.10,100,4.28
2022-12-29T11:00,10.6,80,0.20,97,4.60
2022-12-29T12:00,11.1,79,0.10,100,4.80
2022-12-29T13:00,11.5,81,0.00,100,4.50
2022-12-29T14:00,12.0,81,0.00,100,4.51
2022-12-29T15:00,12.0,83,0.00,100,4.63
2022-12-29T16:00,12.0,84,0.10,100,4.28
2022-12-29T17:00,11.8,86,0.30,100,3.95
2022-12-29T18:00,11.6,88,0.40,100,4.10
2022-12-29T19:00,11.6,89,0.40,100,4.23
2022-12-29T20:00,11.8,90,0.30,100,4.44
2022-12-29T21:00,12.0,93,0.40,100,4.60
2022-12-29T22:00,12.1,96,1.10,100,4.87
2022-12-29T23:00,12.5,97,0.40,100,4.62
2022-12-30T00:00,12.5,97,0.20,100,5.07
2022-12-30T01:00,12.8,97,0.70,100,5.78
2022-12-30T02:00,13.1,97,1.40,100,6.37
2022-12-30T03:00,13.4,97,0.90,100,5.64
2022-12-30T04:00,13.6,96,0.30,100,5.41
2022-12-30T05:00,13.6,96,0.10,100,5.24
2022-12-30T06:00,13.6,96,0.20,100,5.35
2022-12-30T07:00,13.6,96,0.20,100,5.66
2022-12-30T08:00,13.5,97,0.10,100,5.69
2022-12-30T09:00,13.4,97,0.10,100,5.69
2022-12-30T10:00,13.2,98,0.10,100,6.65
2022-12-30T11:00,13.8,96,0.10,100,7.72
2022-12-30T12:00,14.5,97,0.20,100,8.07
2022-12-30T13:00,14.9,94,0.10,100,8.14
2022-12-30T14:00,15.4,91,0.50,100,8.27
2022-12-30T15:00,15.1,92,0.90,100,8.77
2022-12-30T16:00,15.0,92,1.10,100,8.90
2022-12-30T17:00,14.8,92,1.00,100,8.44
2022-12-30T18:00,14.5,93,1.00,100,8.32
2022-12-30T19:00,14.3,93,1.10,100,8.10
2022-12-30T20:00,14.2,95,1.00,100,7.60
2022-12-30T21:00,14.1,96,1.30,100,7.88
2022-12-30T22:00,14.0,96,2.30,100,7.57
2022-12-30T23:00,13.9,97,2.70,100,6.48
2022-12-31T00:00,13.9,98,1.40,100,4.96
2022-12-31T01:00,13.6,99,1.10,100,3.55
2022-12-31T02:00,13.3,99,0.60,100,2.56
2022-12-31T03:00,13.1,100,0.60,100,1.20
2022-12-31T04:00,13.0,100,0.80,100,1.80
2022-12-31T05:00,13.0,99,1.70,100,2.08
2022-12-31T06:00,12.9,99,3.30,100,1.21
2022-12-31T07:00,12.9,99,2.30,100,0.82
2022-12-31T08:00,12.9,100,3.50,100,1.50
2022-12-31T09:00,12.9,99,4.20,100,2.26
2022-12-31T10:00,13.0,99,3.70,100,2.91
2022-12-31T11:00,12.9,99,3.40,100,3.55
2022-12-31T12:00,13.1,99,3.60,100,4.75
2022-12-31T13:00,13.1,98,3.60,100,6.10
2022-12-31T14:00,12.9,92,2.40,100,7.78
2022-12-31T15:00,12.4,86,1.80,100,6.16
2022-12-31T16:00,11.8,86,2.30,100,4.69
2022-12-31T17:00,11.7,87,2.10,100,6.13
2022-12-31T18:00,11.8,87,1.40,100,7.06
2022-12-31T19:00,11.5,87,0.50,100,6.54
2022-12-31T20:00,11.2,91,0.10,85,6.52
2022-12-31T21:00,11.1,93,0.00,63,6.73
2022-12-31T22:00,10.8,92,0.00,42,6.72
2022-12-31T23:00,10.4,91,0.00,26,7.50
2023-01-01T00:00,10.3,89,0.00,8,7.94
2023-01-01T01:00,9.7,89,0.00,8,8.42
2023-01-01T02:00,9.3,89,0.00,3,7.75
2023-01-01T03:00,8.8,89,0.00,0,6.16
2023-01-01T04:00,8.3,89,0.00,0,6.37
2023-01-01T05:00,8.0,89,0.00,2,7.50
2023-01-01T06:00,7.9,90,0.00,0,7.79
2023-01-01T07:00,7.9,89,0.00,0,7.40
2023-01-01T08:00,7.8,87,0.00,0,6.98
2023-01-01T09:00,7.7,87,0.00,0,6.89
2023-01-01T10:00,9.1,82,0.00,0,6.84
2023-01-01T11:00,10.9,71,0.00,0,6.52
2023-01-01T12:00,12.4,65,0.00,0,6.10
2023-01-01T13:00,13.7,56,0.00,0,6.18
2023-01-01T14:00,14.7,51,0.00,0,6.02
2023-01-01T15:00,15.2,48,0.00,27,6.44
2023-01-01T16:00,15.0,52,0.00,30,6.86
2023-01-01T17:00,14.0,64,0.00,17,6.45
2023-01-01T18:00,12.4,71,0.00,20,5.45
2023-01-01T19:00,11.2,74,0.00,1,5.08
2023-01-01T20:00,10.0,75,0.00,26,3.52
2023-01-01T21:00,8.6,75,0.00,30,2.69
2023-01-01T22:00,8.7,66,0.00,30,2.83
2023-01-01T23:00,7.3,73,0.00,30,3.26
2023-01-02T00:00,7.2,73,0.00,30,2.97
2023-01-02T01:00,7.3,75,0.00,30,2.58
2023-01-02T02:00,7.8,77,0.00,30,2.33
2023-01-02T03:00,9.0,76,0.00,30,1.30
2023-01-02T04:00,8.5,77,0.00,37,0.40
2023-01-02T05:00,7.6,83,0.00,64,1.14
2023-01-02T06:00,6.2,92,0.00,77,2.72
2023-01-02T07:00,7.0,93,0.00,82,3.71
2023-01-02T08:00,8.3,91,0.10,86,3.06
2023-01-02T09:00,6.8,96,0.30,89,4.10
2023-01-02T10:00,7.6,98,0.00,86,4.46
2023-01-02T11:00,9.4,93,0.00,90,5.16
2023-01-02T12:00,10.1,69,0.10,83,4.74
2023-01-02T13:00,10.8,67,0.10,66,5.23
2023-01-02T14:00,11.3,70,0.60,70,5.90
2023-01-02T15:00,11.1,77,1.30,100,4.88
2023-01-02T16:00,10.5,78,2.50,100,4.70
2023-01-02T17:00,10.2,78,3.80,100,6.09
2023-01-02T18:00,9.7,78,2.10,100,8.02
2023-01-02T19:00,9.5,79,1.50,100,9.44
2023-01-02T20:00,9.6,83,1.00,100,9.84
2023-01-02T21:00,10.1,89,0.70,100,9.44
2023-01-02T22:00,10.5,94,0.30,100,9.05
2023-01-02T23:00,10.0,96,0.10,91,8.41
2023-01-03T00:00,7.8,88,0.00,70,7.58
2023-01-03T01:00,7.7,86,0.00,71,7.03
2023-01-03T02:00,7.6,87,0.00,70,6.75
2023-01-03T03:00,7.5,88,0.00,69,6.28
2023-01-03T04:00,7.6,89,0.00,92,6.53
2023-01-03T05:00,7.7,89,0.00,100,6.66
2023-01-03T06:00,7.6,89,0.00,100,6.17
2023-01-03T07:00,7.7,89,0.00,100,5.46
2023-01-03T08:00,7.8,89,0.00,100,4.16
2023-01-03T09:00,7.9,88,0.00,100,4.40
2023-01-03T10:00,8.5,86,0.00,100,4.37
2023-01-03T11:00,9.2,86,0.00,100,4.70
2023-01-03T12:00,11.1,83,0.00,100,4.18
2023-01-03T13:00,12.3,78,0.00,100,3.74
2023-01-03T14:00,12.9,73,0.00,100,4.25
2023-01-03T15:00,12.9,75,0.20,100,3.33
2023-01-03T16:00,12.6,77,0.30,100,3.50
2023-01-03T17:00,12.3,79,0.20,100,4.24
2023-01-03T18:00,11.7,81,0.00,100,4.42
2023-01-03T19:00,10.7,84,0.00,100,4.14
2023-01-03T20:00,9.8,85,0.00,82,4.14
2023-01-03T21:00,9.0,88,0.00,55,4.30
2023-01-03T22:00,8.2,88,0.00,49,3.40
2023-01-03T23:00,7.3,90,0.00,74,3.24
2023-01-04T00:00,7.6,91,0.00,36,4.00
2023-01-04T01:00,7.4,91,0.00,31,4.20
2023-01-04T02:00,7.4,91,0.00,32,4.73
2023-01-04T03:00,7.8,89,0.00,88,5.87
2023-01-04T04:00,8.6,86,0.00,100,5.83
2023-01-04T05:00,9.1,84,0.40,100,6.23
2023-01-04T06:00,9.8,82,2.00,100,6.61
2023-01-04T07:00,10.2,85,3.60,100,7.22
2023-01-04T08:00,11.2,84,4.30,100,8.32
2023-01-04T09:00,11.7,83,2.10,100,8.32
2023-01-04T10:00,12.1,81,1.40,100,9.17
2023-01-04T11:00,12.9,78,1.10,100,9.77
2023-01-04T12:00,13.5,76,0.80,100,10.04
2023-01-04T13:00,13.9,77,1.10,100,10.52
2023-01-04T14:00,14.2,81,1.00,100,11.35
2023-01-04T15:00,14.7,82,0.30,100,11.49
2023-01-04T16:00,14.6,81,0.40,100,12.40
2023-01-04T17:00,14.1,79,1.90,100,13.49
2023-01-04T18:00,13.9,79,3.20,100,14.17
2023-01-04T19:00,13.4,84,3.50,100,14.16
2023-01-04T20:00,13.4,84,2.60,100,13.48
2023-01-04T21:00,13.1,85,2.90,77,12.92
2023-01-04T22:00,13.3,83,3.80,100,12.74
2023-01-04T23:00,13.1,84,4.80,65,11.80
2023-01-05T00:00,13.2,89,0.30,32,10.91
2023-01-05T01:00,13.0,87,0.00,19,10.35
2023-01-05T02:00,12.7,88,0.00,46,10.44
2023-01-05T03:00,12.6,88,0.00,47,9.22
2023-01-05T04:00,12.4,88,0.30,58,9.29
2023-01-05T05:00,12.2,88,0.90,100,10.14
2023-01-05T06:00,11.8,90,1.10,100,9.53
2023-01-05T07:00,11.7,91,1.10,100,9.71
2023-01-05T08:00,11.7,91,1.00,100,9.17
2023-01-05T09:00,11.7,90,1.10,100,7.96
2023-01-05T10:00,11.7,91,1.10,100,7.72
2023-01-05T11:00,11.7,88,1.70,100,7.26
2023-01-05T12:00,11.4,86,1.80,100,6.17
2023-01-05T13:00,11.3,85,1.00,100,5.57
2023-01-05T14:00,11.4,83,0.50,100,5.91
2023-01-05T15:00,11.8,81,0.30,54,5.75
2023-01-05T16:00,12.0,81,0.10,61,6.15
2023-01-05T17:00,11.8,82,0.20,47,6.14
2023-01-05T18:00,11.2,85,0.20,13,4.91
2023-01-05T19:00,10.8,88,0.30,13,2.62
2023-01-05T20:00,10.1,91,0.20,5,2.00
2023-01-05T21:00,9.1,93,0.00,69,2.52
2023-01-05T22:00,8.6,94,0.00,80,2.89
2023-01-05T23:00,8.5,93,0.00,53,3.18
2023-01-06T00:00,9.4,90,0.00,38,2.98
2023-01-06T01:00,8.7,92,0.00,47,3.05
2023-01-06T02:00,8.8,92,0.00,73,3.76
2023-01-06T03:00,9.2,91,0.00,100,4.78
2023-01-06T04:00,9.4,91,0.00,100,4.96
2023-01-06T05:00,9.1,91,0.00,100,4.88
2023-01-06T06:00,8.7,92,0.10,100,4.67
2023-01-06T07:00,8.2,92,0.30,100,4.19
2023-01-06T08:00,8.3,92,0.20,100,3.97
2023-01-06T09:00,8.6,92,0.10,93,4.14
2023-01-06T10:00,10.3,88,0.00,59,5.30
2023-01-06T11:00,12.2,81,0.00,37,5.66
2023-01-06T12:00,13.4,76,0.00,37,5.75
2023-01-06T13:00,14.7,71,0.00,30,5.86
2023-01-06T14:00,15.2,69,0.00,33,5.61
2023-01-06T15:00,15.1,70,0.00,80,5.83
2023-01-06T16:00,14.6,72,0.00,82,5.31
2023-01-06T17:00,14.1,76,0.00,100,5.24
2023-01-06T18:00,13.2,78,0.00,100,5.49
2023-01-06T19:00,12.5,80,0.00,96,5.63
2023-01-06T20:00,11.9,81,0.00,60,5.88
2023-01-06T21:00,11.5,82,0.00,44,5.61
2023-01-06T22:00,11.3,82,0.00,69,5.60
2023-01-06T23:00,11.2,81,0.00,92,5.36
2023-01-07T00:00,11.0,82,0.00,91,5.72
2023-01-07T01:00,11.1,81,0.00,90,6.19
2023-01-07T02:00,11.2,79,0.00,91,6.31
2023-01-07T03:00,11.3,77,0.00,77,6.18
2023-01-07T04:00,11.4,76,0.00,77,7.16
2023-01-07T05:00,11.3,76,0.20,83,7.16
2023-01-07T06:00,11.3,77,0.60,79,7.86
2023-01-07T07:00,11.1,80,0.70,86,8.63
2023-01-07T08:00,10.9,80,1.00,84,8.63
2023-01-07T09:00,10.9,80,1.90,82,8.75
2023-01-07T10:00,11.1,78,1.20,71,8.87
2023-01-07T11:00,11.6,76,1.00,97,8.52
2023-01-07T12:00,14.0,60,0.60,100,9.17
2023-01-07T13:00,14.2,66,1.30,100,9.11
2023-01-07T14:00,14.2,68,1.40,100,9.84
2023-01-07T15:00,14.0,69,1.60,100,10.15
2023-01-07T16:00,13.1,73,2.20,100,10.37
2023-01-07T17:00,12.7,75,2.40,100,11.41
2023-01-07T18:00,12.1,77,2.00,100,11.45
2023-01-07T19:00,11.7,77,1.90,100,10.82
2023-01-07T20:00,11.4,80,2.40,100,10.57
2023-01-07T21:00,11.3,81,1.90,100,10.89
2023-01-07T22:00,11.5,82,1.50,100,11.63
2023-01-07T23:00,11.6,84,3.20,100,12.61
2023-01-08T00:00,12.5,86,5.10,100,13.29
2023-01-08T01:00,12.5,91,5.30,100,11.50
2023-01-08T02:00,12.4,96,1.40,55,9.90
2023-01-08T03:00,12.6,93,1.40,41,8.25
2023-01-08T04:00,12.0,93,2.30,86,8.63
2023-01-08T05:00,11.8,88,0.90,81,8.65
2023-01-08T06:00,11.9,88,0.10,32,6.18
2023-01-08T07:00,11.8,89,0.10,20,5.33
2023-01-08T08:00,11.4,89,0.30,19,4.25
2023-01-08T09:00,10.9,91,0.10,13,2.47
2023-01-08T10:00,11.7,92,0.00,1,2.84
2023-01-08T11:00,13.5,83,0.00,28,3.83
2023-01-08T12:00,14.7,75,0.10,38,4.16
2023-01-08T13:00,15.2,70,0.00,46,4.30
2023-01-08T14:00,15.6,67,0.00,83,4.71
2023-01-08T15:00,15.6,67,0.00,94,4.52
2023-01-08T16:00,15.2,72,0.00,100,4.66
2023-01-08T17:00,14.7,77,0.00,94,4.70
2023-01-08T18:00,14.1,80,0.00,90,4.82
2023-01-08T19:00,13.4,83,0.00,82,5.48
2023-01-08T20:00,13.2,85,0.30,100,5.95
2023-01-08T21:00,13.2,85,0.80,99,6.38
2023-01-08T22:00,13.2,83,0.80,95,6.99
2023-01-08T23:00,13.3,82,1.30,100,7.69
2023-01-09T00:00,13.2,87,1.80,100,9.32
2023-01-09T01:00,13.5,88,1.90,100,10.40
2023-01-09T02:00,13.8,88,3.90,100,10.80
2023-01-09T03:00,14.0,88,4.00,100,13.27
2023-01-09T04:00,14.1,90,5.90,100,12.36
2023-01-09T05:00,14.1,92,5.30,100,11.73
2023-01-09T06:00,14.0,94,3.30,100,9.74
2023-01-09T07:00,13.9,94,1.60,100,6.77
2023-01-09T08:00,13.8,94,2.20,100,7.06
2023-01-09T09:00,13.6,93,1.10,100,6.23
2023-01-09T10:00,13.4,92,0.10,66,5.10
2023-01-09T11:00,13.2,91,0.00,58,5.56
2023-01-09T12:00,14.0,83,0.00,46,4.44
2023-01-09T13:00,14.0,78,0.00,42,3.76
2023-01-09T14:00,14.2,72,0.00,35,2.84
2023-01-09T15:00,14.1,70,0.00,27,1.20
2023-01-09T16:00,13.9,72,0.00,26,1.78
2023-01-09T17:00,13.6,75,0.00,18,1.80
2023-01-09T18:00,12.8,82,0.00,18,0.91
2023-01-09T19:00,12.1,84,0.00,5,1.42
2023-01-09T20:00,10.9,89,0.00,4,2.13
2023-01-09T21:00,9.8,92,0.00,5,2.72
2023-01-09T22:00,8.9,94,0.00,7,3.70
2023-01-09T23:00,8.6,96,0.00,31,4.61
2023-01-10T00:00,9.3,92,0.00,41,5.72
2023-01-10T01:00,10.2,91,0.00,82,6.93
2023-01-10T02:00,11.7,90,0.40,100,9.30
2023-01-10T03:00,12.2,87,2.50,100,11.90
2023-01-10T04:00,12.2,90,3.70,39,11.79
2023-01-10T05:00,11.5,85,2.10,60,11.20
2023-01-10T06:00,10.9,86,1.20,56,10.78
2023-01-10T07:00,10.4,86,1.00,77,12.46
2023-01-10T08:00,10.2,87,1.90,67,11.48
2023-01-10T09:00,10.1,86,1.60,95,10.50
2023-01-10T10:00,10.5,85,0.90,100,9.44
2023-01-10T11:00,11.0,84,0.80,100,7.61
