DateKey,Temperature,Humidity,Rainfall,Clouds,Wind,Weather_time
2023012500,9.4,82.0,0.0,0.0,2.08,2023-01-25 00:00:00
2023012501,9.3,85.0,0.0,1.0,1.58,2023-01-25 01:00:00
2023012502,8.8,88.0,0.0,5.0,0.91,2023-01-25 02:00:00
2023012503,8.3,91.0,0.0,2.0,1.81,2023-01-25 03:00:00
2023012504,6.1,94.0,0.0,1.0,2.21,2023-01-25 04:00:00
2023012505,5.1,94.0,0.0,1.0,2.1,2023-01-25 05:00:00
2023012506,4.2,95.0,0.0,0.0,2.2,2023-01-25 06:00:00
2023012507,3.4,95.0,0.0,0.0,2.14,2023-01-25 07:00:00
2023012508,3.3,93.0,0.0,0.0,1.96,2023-01-25 08:00:00
2023012509,3.8,91.0,0.0,0.0,1.68,2023-01-25 09:00:00
2023012510,7.7,83.0,0.0,0.0,1.7,2023-01-25 10:00:00
2023012511,12.0,59.0,0.0,0.0,1.5,2023-01-25 11:00:00
2023012512,13.1,55.0,0.0,0.0,1.39,2023-01-25 12:00:00
2023012513,14.5,53.0,0.0,0.0,1.61,2023-01-25 13:00:00
2023012514,15.8,51.0,0.0,0.0,2.19,2023-01-25 14:00:00
2023012515,16.9,49.0,0.0,0.0,2.66,2023-01-25 15:00:00
2023012516,17.5,47.0,0.0,0.0,3.27,2023-01-25 16:00:00
2023012517,17.1,53.0,0.0,0.0,3.55,2023-01-25 17:00:00
2023012518,16.1,58.0,0.0,0.0,3.54,2023-01-25 18:00:00
2023012519,13.8,70.0,0.0,0.0,3.32,2023-01-25 19:00:00
2023012520,11.8,72.0,0.0,0.0,3.02,2023-01-25 20:00:00
2023012521,10.5,72.0,0.0,0.0,2.75,2023-01-25 21:00:00
2023012522,9.7,71.0,0.0,0.0,2.5,2023-01-25 22:00:00
2023012523,9.1,70.0,0.0,0.0,2.45,2023-01-25 23:00:00
2023012600,10.0,65.0,0.0,0.0,2.42,2023-01-26 00:00:00
2023012601,9.0,66.0,0.0,0.0,2.62,2023-01-26 01:00:00
2023012602,8.3,69.0,0.0,0.0,2.84,2023-01-26 02:00:00
2023012603,8.0,69.0,0.0,0.0,2.97,2023-01-26 03:00:00
2023012604,8.1,68.0,0.0,0.0,2.88,2023-01-26 04:00:00
2023012605,7.6,69.0,0.0,0.0,2.95,2023-01-26 05:00:00
2023012606,7.2,69.0,0.0,0.0,2.88,2023-01-26 06:00:00
2023012607,6.8,70.0,0.0,0.0,2.92,2023-01-26 07:00:00
2023012608,6.5,71.0,0.0,0.0,3.23,2023-01-26 08:00:00
2023012609,6.7,70.0,0.0,0.0,3.71,2023-01-26 09:00:00
2023012610,9.3,68.0,0.0,0.0,3.91,2023-01-26 10:00:00
2023012611,12.3,57.0,0.0,0.0,4.02,2023-01-26 11:00:00
2023012612,14.0,54.0,0.0,0.0,4.13,2023-01-26 12:00:00
2023012613,15.1,52.0,0.0,0.0,4.13,2023-01-26 13:00:00
2023012614,15.9,51.0,0.0,0.0,3.85,2023-01-26 14:00:00
2023012615,16.5,50.0,0.0,0.0,2.52,2023-01-26 15:00:00
2023012616,16.6,50.0,0.0,0.0,1.75,2023-01-26 16:00:00
2023012617,16.2,52.0,0.0,0.0,0.67,2023-01-26 17:00:00
2023012618,15.1,60.0,0.0,0.0,1.58,2023-01-26 18:00:00
2023012619,13.2,72.0,0.0,0.0,2.64,2023-01-26 19:00:00
2023012620,13.0,64.0,0.0,0.0,3.0,2023-01-26 20:00:00
2023012621,9.9,80.0,0.0,0.0,2.97,2023-01-26 21:00:00
2023012622,8.6,85.0,0.0,0.0,2.83,2023-01-26 22:00:00
2023012623,8.1,86.0,0.0,0.0,2.69,2023-01-26 23:00:00
2023012700,8.7,83.0,0.0,0.0,2.41,2023-01-27 00:00:00
2023012701,10.4,79.0,0.0,0.0,2.25,2023-01-27 01:00:00
2023012702,9.9,80.0,0.0,0.0,1.84,2023-01-27 02:00:00
2023012703,6.8,91.0,0.0,5.0,1.22,2023-01-27 03:00:00
2023012704,6.2,94.0,0.0,24.0,1.36,2023-01-27 04:00:00
2023012705,7.1,93.0,0.0,23.0,0.82,2023-01-27 05:00:00
2023012706,7.9,93.0,0.0,84.0,0.6,2023-01-27 06:00:00
2023012707,7.5,95.0,0.0,90.0,1.2,2023-01-27 07:00:00
2023012708,7.2,96.0,0.0,90.0,0.82,2023-01-27 08:00:00
2023012709,6.9,96.0,0.0,90.0,0.94,2023-01-27 09:00:00
2023012710,8.4,93.0,0.0,90.0,0.78,2023-01-27 10:00:00
2023012711,10.9,85.0,0.0,90.0,0.91,2023-01-27 11:00:00
2023012712,10.6,84.0,0.0,31.0,0.81,2023-01-27 12:00:00
2023012713,11.9,76.0,0.0,7.0,0.82,2023-01-27 13:00:00
2023012714,12.8,72.0,0.0,19.0,2.22,2023-01-27 14:00:00
2023012715,13.3,70.0,0.0,17.0,2.7,2023-01-27 15:00:00
2023012716,13.1,72.0,0.0,18.0,3.6,2023-01-27 16:00:00
2023012717,12.3,77.0,0.0,8.0,4.44,2023-01-27 17:00:00
2023012718,11.2,84.0,0.0,2.0,4.57,2023-01-27 18:00:00
2023012719,10.2,89.0,0.0,4.0,5.35,2023-01-27 19:00:00
2023012720,9.7,91.0,0.0,4.0,6.66,2023-01-27 20:00:00
2023012721,8.9,92.0,0.0,4.0,6.65,2023-01-27 21:00:00
2023012722,8.1,92.0,0.0,2.0,5.89,2023-01-27 22:00:00
2023012723,7.6,92.0,0.0,0.0,5.36,2023-01-27 23:00:00
2023012800,7.1,96.0,0.0,0.0,4.91,2023-01-28 00:00:00
2023012801,6.4,98.0,0.0,0.0,4.63,2023-01-28 01:00:00
2023012802,6.1,98.0,0.0,0.0,4.36,2023-01-28 02:00:00
2023012803,5.8,99.0,0.0,1.0,3.27,2023-01-28 03:00:00
2023012804,5.7,99.0,0.0,13.0,2.6,2023-01-28 04:00:00
2023012805,5.9,99.0,0.0,65.0,1.8,2023-01-28 05:00:00
2023012806,5.8,99.0,0.0,89.0,0.73,2023-01-28 06:00:00
2023012807,5.3,99.0,0.0,89.0,0.4,2023-01-28 07:00:00
2023012808,5.0,100.0,0.0,90.0,1.04,2023-01-28 08:00:00
2023012809,5.0,100.0,0.0,90.0,1.44,2023-01-28 09:00:00
2023012810,7.0,99.0,0.0,81.0,1.49,2023-01-28 10:00:00
2023012811,8.6,98.0,0.0,67.0,1.06,2023-01-28 11:00:00
2023012812,9.2,97.0,0.0,65.0,1.33,2023-01-28 12:00:00
2023012813,10.3,90.0,0.0,14.0,2.45,2023-01-28 13:00:00
2023012814,10.9,87.0,0.0,15.0,3.92,2023-01-28 14:00:00
2023012815,11.3,83.0,0.0,1.0,4.25,2023-01-28 15:00:00
2023012816,11.4,80.0,0.0,14.0,5.03,2023-01-28 16:00:00
2023012817,11.2,79.0,0.0,6.0,5.95,2023-01-28 17:00:00
2023012818,10.7,80.0,0.0,3.0,6.31,2023-01-28 18:00:00
2023012819,9.7,84.0,0.0,2.0,5.75,2023-01-28 19:00:00
2023012820,9.1,87.0,0.0,0.0,5.64,2023-01-28 20:00:00
2023012821,8.5,88.0,0.0,1.0,6.11,2023-01-28 21:00:00
2023012822,8.0,88.0,0.0,1.0,6.27,2023-01-28 22:00:00
2023012823,7.7,88.0,0.0,1.0,6.16,2023-01-28 23:00:00
2023012900,7.8,89.0,0.0,0.0,6.5,2023-01-29 00:00:00
2023012901,7.7,88.0,0.0,1.0,7.02,2023-01-29 01:00:00
2023012902,7.7,87.0,0.0,5.0,7.43,2023-01-29 02:00:00
2023012903,7.6,85.0,0.0,12.0,7.56,2023-01-29 03:00:00
2023012904,7.7,84.0,0.0,14.0,8.11,2023-01-29 04:00:00
2023012905,7.5,84.0,0.0,17.0,8.15,2023-01-29 05:00:00
2023012906,7.6,84.0,0.0,21.0,8.36,2023-01-29 06:00:00
2023012907,7.4,84.0,0.0,21.0,8.06,2023-01-29 07:00:00
2023012908,7.4,84.0,0.0,12.0,7.72,2023-01-29 08:00:00
2023012909,7.7,83.0,0.0,7.0,7.52,2023-01-29 09:00:00
2023012910,8.3,79.0,0.0,19.0,7.44,2023-01-29 10:00:00
2023012911,9.0,74.0,0.0,35.0,6.9,2023-01-29 11:00:00
2023012912,9.4,69.0,0.0,79.0,5.85,2023-01-29 12:00:00
2023012913,9.6,69.0,0.0,100.0,5.2,2023-01-29 13:00:00
2023012914,9.5,71.0,0.1,100.0,5.14,2023-01-29 14:00:00
2023012915,9.4,72.0,0.1,71.0,3.98,2023-01-29 15:00:00
2023012916,9.3,72.0,0.0,100.0,4.11,2023-01-29 16:00:00
2023012917,9.4,72.0,0.0,100.0,4.39,2023-01-29 17:00:00
2023012918,9.2,76.0,0.0,100.0,4.47,2023-01-29 18:00:00
2023012919,8.6,78.0,0.0,70.0,4.3,2023-01-29 19:00:00
2023012920,7.9,79.0,0.0,11.0,3.77,2023-01-29 20:00:00
2023012921,7.1,81.0,0.0,5.0,3.16,2023-01-29 21:00:00
2023012922,6.6,79.0,0.0,5.0,3.28,2023-01-29 22:00:00
2023012923,6.4,71.0,0.0,1.0,4.06,2023-01-29 23:00:00
2023013000,6.1,67.0,0.0,0.0,4.97,2023-01-30 00:00:00
2023013001,5.5,56.0,0.0,0.0,5.59,2023-01-30 01:00:00
2023013002,5.0,49.0,0.0,0.0,5.9,2023-01-30 02:00:00
2023013003,4.4,47.0,0.0,0.0,4.04,2023-01-30 03:00:00
2023013004,4.0,47.0,0.0,0.0,3.47,2023-01-30 04:00:00
2023013005,3.5,48.0,0.0,0.0,2.62,2023-01-30 05:00:00
2023013006,2.8,52.0,0.0,0.0,2.48,2023-01-30 06:00:00
2023013007,2.1,57.0,0.0,0.0,2.12,2023-01-30 07:00:00
2023013008,1.5,58.0,0.0,0.0,2.61,2023-01-30 08:00:00
2023013009,1.8,57.0,0.0,0.0,2.68,2023-01-30 09:00:00
2023013010,4.7,45.0,0.0,0.0,3.18,2023-01-30 10:00:00
2023013011,6.3,37.0,0.0,0.0,3.64,2023-01-30 11:00:00
2023013012,8.0,38.0,0.0,0.0,4.1,2023-01-30 12:00:00
2023013013,9.3,38.0,0.0,0.0,3.96,2023-01-30 13:00:00
2023013014,10.3,37.0,0.0,0.0,3.75,2023-01-30 14:00:00
2023013015,11.1,36.0,0.0,0.0,3.01,2023-01-30 15:00:00
2023013016,11.5,35.0,0.0,0.0,2.6,2023-01-30 16:00:00
2023013017,11.4,36.0,0.0,0.0,1.58,2023-01-30 17:00:00
2023013018,10.5,44.0,0.0,0.0,1.3,2023-01-30 18:00:00
2023013019,8.7,60.0,0.0,0.0,2.13,2023-01-30 19:00:00
2023013020,7.0,68.0,0.0,0.0,2.83,2023-01-30 20:00:00
2023013021,5.7,68.0,0.0,0.0,3.47,2023-01-30 21:00:00
2023013022,4.7,71.0,0.0,0.0,3.19,2023-01-30 22:00:00
2023013023,4.0,72.0,0.0,0.0,2.82,2023-01-30 23:00:00
2023013100,4.1,68.0,0.0,0.0,2.7,2023-01-31 00:00:00
2023013101,4.2,62.0,0.0,0.0,2.32,2023-01-31 01:00:00
2023013102,5.4,50.0,0.0,0.0,1.7,2023-01-31 02:00:00
2023013103,5.7,46.0,0.0,0.0,1.14,2023-01-31 03:00:00
2023013104,4.7,47.0,0.0,0.0,1.5,2023-01-31 04:00:00
2023013105,4.7,45.0,0.0,0.0,1.71,2023-01-31 05:00:00
2023013106,4.7,43.0,0.0,0.0,2.1,2023-01-31 06:00:00
2023013107,3.7,47.0,0.0,0.0,2.32,2023-01-31 07:00:00
2023013108,3.3,48.0,0.0,0.0,2.33,2023-01-31 08:00:00
2023013109,2.8,53.0,0.0,0.0,2.2,2023-01-31 09:00:00
2023013110,4.7,68.0,0.0,0.0,1.8,2023-01-31 10:00:00
2023013111,8.5,37.0,0.0,2.0,1.84,2023-01-31 11:00:00
2023013112,9.9,36.0,0.0,0.0,1.6,2023-01-31 12:00:00
2023013113,11.0,37.0,0.0,0.0,0.98,2023-01-31 13:00:00
2023013114,11.9,37.0,0.0,0.0,0.6,2023-01-31 14:00:00
2023013115,12.6,38.0,0.0,0.0,0.89,2023-01-31 15:00:00
2023013116,12.9,38.0,0.0,1.0,1.3,2023-01-31 16:00:00
2023013117,12.8,38.0,0.0,3.0,2.22,2023-01-31 17:00:00
2023013118,12.1,44.0,0.0,2.0,2.73,2023-01-31 18:00:00
2023013119,10.0,71.0,0.0,11.0,2.16,2023-01-31 19:00:00
2023013120,8.5,71.0,0.0,18.0,2.09,2023-01-31 20:00:00
2023013121,7.5,74.0,0.0,26.0,1.88,2023-01-31 21:00:00
2023013122,7.3,75.0,0.0,27.0,1.28,2023-01-31 22:00:00
2023013123,7.8,75.0,0.0,27.0,0.89,2023-01-31 23:00:00
2023020100,7.8,75.0,0.0,26.0,0.63,2023-02-01 00:00:00
2023020101,7.1,77.0,0.0,26.0,0.51,2023-02-01 01:00:00
2023020102,6.4,80.0,0.0,27.0,0.57,2023-02-01 02:00:00
2023020103,5.8,81.0,0.0,54.0,1.63,2023-02-01 03:00:00
2023020104,4.4,84.0,0.0,54.0,1.9,2023-02-01 04:00:00
2023020105,3.3,86.0,0.0,26.0,2.1,2023-02-01 05:00:00
2023020106,1.7,93.0,0.0,14.0,2.21,2023-02-01 06:00:00
2023020107,0.7,98.0,0.0,27.0,2.52,2023-02-01 07:00:00
2023020108,0.7,98.0,0.0,33.0,2.84,2023-02-01 08:00:00
2023020109,1.7,94.0,0.0,32.0,3.06,2023-02-01 09:00:00
2023020110,4.1,83.0,0.0,29.0,3.22,2023-02-01 10:00:00
2023020111,7.1,72.0,0.0,30.0,3.41,2023-02-01 11:00:00
2023020112,9.1,56.0,0.0,30.0,3.11,2023-02-01 12:00:00
2023020113,10.4,54.0,0.0,29.0,2.82,2023-02-01 13:00:00
2023020114,11.5,52.0,0.0,29.0,2.71,2023-02-01 14:00:00
2023020115,12.3,50.0,0.0,29.0,2.31,2023-02-01 15:00:00
2023020116,12.7,50.0,0.0,30.0,2.12,2023-02-01 16:00:00
2023020117,12.7,52.0,0.0,28.0,1.55,2023-02-01 17:00:00
2023020118,12.0,61.0,0.0,32.0,1.0,2023-02-01 18:00:00
2023020119,10.6,73.0,0.0,28.0,0.81,2023-02-01 19:00:00
2023020120,8.8,80.0,0.0,24.0,1.0,2023-02-01 20:00:00
2023020121,8.1,79.0,0.0,13.0,1.1,2023-02-01 21:00:00
2023020122,7.3,82.0,0.0,3.0,1.5,2023-02-01 22:00:00
2023020123,6.2,87.0,0.0,0.0,1.9,2023-02-01 23:00:00
2023020200,6.5,83.0,0.0,1.0,1.94,2023-02-02 00:00:00
2023020201,6.0,85.0,0.0,2.0,2.06,2023-02-02 01:00:00
2023020202,6.2,85.0,0.0,6.0,1.99,2023-02-02 02:00:00
2023020203,5.4,87.0,0.0,23.0,1.84,2023-02-02 03:00:00
2023020204,3.8,91.0,0.0,55.0,2.5,2023-02-02 04:00:00
2023020205,2.6,93.0,0.0,55.0,2.82,2023-02-02 05:00:00
2023020206,2.2,93.0,0.0,56.0,3.04,2023-02-02 06:00:00
2023020207,1.9,93.0,0.0,59.0,3.31,2023-02-02 07:00:00
2023020208,2.0,93.0,0.0,44.0,3.2,2023-02-02 08:00:00
2023020209,2.3,94.0,0.0,36.0,3.6,2023-02-02 09:00:00
2023020210,5.6,87.0,0.0,35.0,3.9,2023-02-02 10:00:00
2023020211,8.4,76.0,0.0,30.0,3.81,2023-02-02 11:00:00
2023020212,9.4,69.0,0.0,30.0,3.81,2023-02-02 12:00:00
2023020213,10.6,65.0,0.0,31.0,3.95,2023-02-02 13:00:00
2023020214,11.9,62.0,0.0,39.0,4.43,2023-02-02 14:00:00
2023020215,13.0,60.0,0.0,76.0,4.28,2023-02-02 15:00:00
2023020216,13.6,59.0,0.0,89.0,3.26,2023-02-02 16:00:00
2023020217,13.6,62.0,0.0,72.0,3.4,2023-02-02 17:00:00
2023020218,13.3,65.0,0.0,67.0,4.06,2023-02-02 18:00:00
2023020219,12.1,70.0,0.0,67.0,5.13,2023-02-02 19:00:00
2023020220,11.0,71.0,0.0,50.0,5.25,2023-02-02 20:00:00
2023020221,10.3,73.0,0.0,58.0,5.45,2023-02-02 21:00:00
2023020222,9.9,75.0,0.0,81.0,5.66,2023-02-02 22:00:00
2023020223,9.8,76.0,0.0,84.0,5.66,2023-02-02 23:00:00
2023020300,9.5,75.0,0.0,88.0,5.6,2023-02-03 00:00:00
2023020301,9.9,72.0,0.0,89.0,6.49,2023-02-03 01:00:00
2023020302,10.2,70.0,0.0,95.0,7.19,2023-02-03 02:00:00
2023020303,10.5,71.0,0.4,100.0,6.95,2023-02-03 03:00:00
2023020304,10.8,75.0,1.4,100.0,6.84,2023-02-03 04:00:00
2023020305,10.8,81.0,3.2,100.0,6.33,2023-02-03 05:00:00
2023020306,10.7,86.0,2.4,100.0,3.45,2023-02-03 06:00:00
2023020307,10.7,90.0,1.1,98.0,1.28,2023-02-03 07:00:00
2023020308,10.9,90.0,0.5,100.0,2.18,2023-02-03 08:00:00
2023020309,10.8,90.0,0.3,100.0,2.98,2023-02-03 09:00:00
2023020310,10.8,90.0,0.2,100.0,3.55,2023-02-03 10:00:00
2023020311,11.5,87.0,0.2,96.0,3.97,2023-02-03 11:00:00
2023020312,11.1,87.0,0.0,74.0,3.32,2023-02-03 12:00:00
2023020313,12.3,83.0,0.0,83.0,2.75,2023-02-03 13:00:00
2023020314,12.7,84.0,0.0,85.0,1.82,2023-02-03 14:00:00
2023020315,13.1,85.0,0.1,89.0,0.71,2023-02-03 15:00:00
2023020316,13.3,83.0,0.1,89.0,0.8,2023-02-03 16:00:00
2023020317,13.3,83.0,0.0,90.0,1.32,2023-02-03 17:00:00
2023020318,12.9,85.0,0.0,87.0,1.22,2023-02-03 18:00:00
2023020319,12.2,92.0,0.0,82.0,1.33,2023-02-03 19:00:00
2023020320,11.0,94.0,0.0,78.0,1.46,2023-02-03 20:00:00
2023020321,9.7,96.0,0.0,87.0,1.17,2023-02-03 21:00:00
2023020322,8.8,98.0,0.0,100.0,1.14,2023-02-03 22:00:00
2023020323,8.3,98.0,0.0,100.0,1.2,2023-02-03 23:00:00
2023020400,8.4,98.0,0.0,100.0,1.3,2023-02-04 00:00:00
2023020401,8.7,98.0,0.0,100.0,1.71,2023-02-04 01:00:00
2023020402,8.8,98.0,0.0,100.0,1.94,2023-02-04 02:00:00
2023020403,8.7,98.0,0.0,100.0,2.75,2023-02-04 03:00:00
2023020404,8.3,99.0,0.0,94.0,2.91,2023-02-04 04:00:00
2023020405,7.9,99.0,0.0,69.0,3.0,2023-02-04 05:00:00
2023020406,8.0,98.0,0.0,50.0,2.82,2023-02-04 06:00:00
2023020407,8.1,98.0,0.1,70.0,3.04,2023-02-04 07:00:00
2023020408,8.2,98.0,0.0,91.0,3.57,2023-02-04 08:00:00
2023020409,8.7,97.0,0.0,100.0,3.69,2023-02-04 09:00:00
2023020410,10.1,93.0,0.0,100.0,4.1,2023-02-04 10:00:00
2023020411,11.6,89.0,0.0,100.0,4.51,2023-02-04 11:00:00
2023020412,12.1,82.0,0.1,100.0,4.59,2023-02-04 12:00:00
2023020413,13.6,80.0,0.3,100.0,5.04,2023-02-04 13:00:00
2023020414,15.0,80.0,0.7,100.0,5.46,2023-02-04 14:00:00
2023020415,14.7,86.0,1.8,100.0,6.95,2023-02-04 15:00:00
2023020416,14.5,87.0,1.3,100.0,7.56,2023-02-04 16:00:00
2023020417,13.7,92.0,0.9,100.0,8.59,2023-02-04 17:00:00
2023020418,13.4,94.0,0.8,100.0,9.18,2023-02-04 18:00:00
2023020419,13.1,93.0,0.3,100.0,9.1,2023-02-04 19:00:00
2023020420,12.8,93.0,0.8,100.0,10.45,2023-02-04 20:00:00
2023020421,12.7,91.0,2.4,100.0,10.54,2023-02-04 21:00:00
2023020422,12.3,94.0,1.7,14.0,8.29,2023-02-04 22:00:00
2023020423,11.7,89.0,0.2,10.0,6.75,2023-02-04 23:00:00
2023020500,11.2,88.0,0.1,12.0,6.22,2023-02-05 00:00:00
2023020501,10.6,89.0,0.1,37.0,5.68,2023-02-05 01:00:00
2023020502,10.3,89.0,0.2,30.0,5.57,2023-02-05 02:00:00
2023020503,10.3,88.0,0.3,40.0,5.51,2023-02-05 03:00:00
2023020504,10.0,88.0,0.4,62.0,4.88,2023-02-05 04:00:00
2023020505,9.8,88.0,0.5,100.0,5.46,2023-02-05 05:00:00
2023020506,9.8,87.0,0.9,71.0,4.55,2023-02-05 06:00:00
2023020507,9.6,88.0,1.2,74.0,5.0,2023-02-05 07:00:00
2023020508,9.5,89.0,0.8,79.0,6.21,2023-02-05 08:00:00
2023020509,9.7,89.0,0.8,52.0,6.22,2023-02-05 09:00:00
2023020510,10.4,86.0,1.3,26.0,5.24,2023-02-05 10:00:00
2023020511,10.5,85.0,0.7,37.0,6.99,2023-02-05 11:00:00
2023020512,11.6,76.0,0.9,50.0,6.93,2023-02-05 12:00:00
2023020513,11.7,77.0,0.4,36.0,7.35,2023-02-05 13:00:00
2023020514,11.7,78.0,0.5,44.0,7.38,2023-02-05 14:00:00
2023020515,11.3,80.0,0.3,69.0,8.63,2023-02-05 15:00:00
2023020516,11.2,76.0,0.2,59.0,8.49,2023-02-05 16:00:00
2023020517,10.6,76.0,0.0,32.0,7.86,2023-02-05 17:00:00
2023020518,10.0,78.0,0.0,5.0,7.16,2023-02-05 18:00:00
2023020519,9.3,80.0,0.0,1.0,7.14,2023-02-05 19:00:00
2023020520,8.9,81.0,0.0,0.0,7.18,2023-02-05 20:00:00
2023020521,8.7,81.0,0.0,0.0,7.14,2023-02-05 21:00:00
2023020522,8.3,82.0,0.0,0.0,7.22,2023-02-05 22:00:00
2023020523,7.8,84.0,0.0,0.0,7.0,2023-02-05 23:00:00
2023020600,7.9,85.0,0.0,0.0,6.74,2023-02-06 00:00:00
2023020601,7.5,85.0,0.0,0.0,6.32,2023-02-06 01:00:00
2023020602,7.2,86.0,0.0,0.0,6.13,2023-02-06 02:00:00
2023020603,6.8,87.0,0.0,0.0,6.44,2023-02-06 03:00:00
2023020604,6.5,87.0,0.0,0.0,5.82,2023-02-06 04:00:00
2023020605,6.1,88.0,0.0,0.0,5.78,2023-02-06 05:00:00
2023020606,5.7,89.0,0.0,0.0,5.41,2023-02-06 06:00:00
2023020607,5.2,90.0,0.0,0.0,4.88,2023-02-06 07:00:00
2023020608,4.6,92.0,0.0,0.0,4.3,2023-02-06 08:00:00
2023020609,4.6,93.0,0.0,0.0,3.94,2023-02-06 09:00:00
2023020610,7.7,84.0,0.0,0.0,3.54,2023-02-06 10:00:00
2023020611,9.6,77.0,0.0,0.0,3.44,2023-02-06 11:00:00
2023020612,11.3,66.0,0.0,0.0,3.33,2023-02-06 12:00:00
2023020613,12.6,60.0,0.0,0.0,3.62,2023-02-06 13:00:00
2023020614,13.5,57.0,0.0,0.0,4.16,2023-02-06 14:00:00
2023020615,14.2,55.0,0.0,0.0,4.77,2023-02-06 15:00:00
2023020616,14.6,54.0,0.0,0.0,4.99,2023-02-06 16:00:00
2023020617,14.5,56.0,0.0,3.0,4.72,2023-02-06 17:00:00
2023020618,13.2,68.0,0.0,10.0,4.58,2023-02-06 18:00:00
2023020619,11.7,77.0,0.0,15.0,4.69,2023-02-06 19:00:00
2023020620,10.6,83.0,0.0,7.0,4.24,2023-02-06 20:00:00
2023020621,9.4,88.0,0.0,3.0,3.62,2023-02-06 21:00:00
2023020622,8.3,91.0,0.0,0.0,3.19,2023-02-06 22:00:00
2023020623,9.4,88.0,0.0,0.0,3.11,2023-02-06 23:00:00
2023020700,7.6,94.0,0.0,0.0,3.54,2023-02-07 00:00:00
2023020701,6.8,97.0,0.0,0.0,3.89,2023-02-07 01:00:00
2023020702,7.0,98.0,0.0,0.0,3.97,2023-02-07 02:00:00
2023020703,7.9,96.0,0.0,0.0,3.05,2023-02-07 03:00:00
2023020704,7.5,96.0,0.0,10.0,1.33,2023-02-07 04:00:00
2023020705,6.1,98.0,0.0,28.0,0.81,2023-02-07 05:00:00
2023020706,6.3,98.0,0.0,54.0,1.57,2023-02-07 06:00:00
2023020707,5.9,99.0,0.0,55.0,1.2,2023-02-07 07:00:00
2023020708,5.5,99.0,0.0,53.0,1.33,2023-02-07 08:00:00
2023020709,5.4,99.0,0.0,96.0,1.51,2023-02-07 09:00:00
2023020710,7.3,97.0,0.0,66.0,1.4,2023-02-07 10:00:00
2023020711,9.1,96.0,0.0,37.0,1.1,2023-02-07 11:00:00
2023020712,10.3,81.0,0.0,44.0,0.76,2023-02-07 12:00:00
2023020713,11.7,72.0,0.0,66.0,1.58,2023-02-07 13:00:00
2023020714,12.6,68.0,0.0,86.0,2.2,2023-02-07 14:00:00
2023020715,13.1,67.0,0.0,80.0,2.11,2023-02-07 15:00:00
2023020716,13.5,65.0,0.0,33.0,3.14,2023-02-07 16:00:00
2023020717,13.6,68.0,0.0,4.0,3.84,2023-02-07 17:00:00
2023020718,12.7,75.0,0.0,1.0,3.55,2023-02-07 18:00:00
2023020719,11.8,80.0,0.0,0.0,4.88,2023-02-07 19:00:00
2023020720,10.5,88.0,0.0,1.0,4.76,2023-02-07 20:00:00
2023020721,9.0,92.0,0.0,0.0,4.16,2023-02-07 21:00:00
2023020722,8.1,94.0,0.0,0.0,3.5,2023-02-07 22:00:00
2023020723,8.4,94.0,0.0,1.0,3.91,2023-02-07 23:00:00
2023020800,7.3,96.0,0.0,3.0,3.62,2023-02-08 00:00:00
2023020801,8.3,96.0,0.0,1.0,2.94,2023-02-08 01:00:00
2023020802,7.8,98.0,0.0,1.0,2.1,2023-02-08 02:00:00
2023020803,7.4,98.0,0.0,22.0,1.75,2023-02-08 03:00:00
2023020804,6.7,99.0,0.0,78.0,1.21,2023-02-08 04:00:00
2023020805,5.1,99.0,0.0,89.0,1.1,2023-02-08 05:00:00
2023020806,4.0,100.0,0.0,90.0,1.61,2023-02-08 06:00:00
2023020807,3.7,100.0,0.0,97.0,1.0,2023-02-08 07:00:00
2023020808,3.9,99.0,0.0,100.0,0.85,2023-02-08 08:00:00
2023020809,4.3,98.0,0.0,100.0,1.04,2023-02-08 09:00:00
2023020810,5.8,96.0,0.0,100.0,1.51,2023-02-08 10:00:00
2023020811,7.8,97.0,0.0,74.0,1.5,2023-02-08 11:00:00
2023020812,8.9,92.0,0.0,41.0,1.0,2023-02-08 12:00:00
2023020813,10.9,86.0,0.0,19.0,0.99,2023-02-08 13:00:00
2023020814,12.3,79.0,0.0,22.0,1.97,2023-02-08 14:00:00
2023020815,13.7,73.0,0.0,26.0,2.33,2023-02-08 15:00:00
2023020816,14.3,70.0,0.0,17.0,2.64,2023-02-08 16:00:00
2023020817,14.4,70.0,0.0,11.0,2.56,2023-02-08 17:00:00
2023020818,13.8,75.0,0.0,0.0,2.15,2023-02-08 18:00:00
2023020819,12.6,81.0,0.0,0.0,2.37,2023-02-08 19:00:00
2023020820,11.1,88.0,0.0,0.0,2.64,2023-02-08 20:00:00
2023020821,9.5,94.0,0.0,0.0,2.76,2023-02-08 21:00:00
2023020822,8.2,96.0,0.0,0.0,2.62,2023-02-08 22:00:00
2023020823,7.4,98.0,0.0,0.0,2.22,2023-02-08 23:00:00
2023020900,9.5,92.0,0.0,0.0,1.86,2023-02-09 00:00:00
2023020901,9.1,94.0,0.0,0.0,1.75,2023-02-09 01:00:00
2023020902,8.6,97.0,0.0,0.0,1.61,2023-02-09 02:00:00
2023020903,8.2,98.0,0.0,47.0,1.21,2023-02-09 03:00:00
2023020904,7.9,98.0,0.0,90.0,1.35,2023-02-09 04:00:00
2023020905,6.9,99.0,0.0,93.0,1.42,2023-02-09 05:00:00
2023020906,4.9,100.0,0.0,90.0,1.28,2023-02-09 06:00:00
