;incidentCategory;neighborhood;datetime;hour;weather
30436;Larceny Theft;Tenderloin;2022-12-07 19:07:00;19;2022120719
30437;Larceny Theft;Japantown;2022-12-07 19:10:00;19;2022120719
30438;Larceny Theft;Inner Richmond;2022-12-07 19:14:00;19;2022120719
30439;Larceny Theft;Chinatown;2022-12-07 19:15:00;19;2022120719
30440;Resisting, Delaying, or Obstructing  Peace Officer Duties;Tenderloin;2022-12-07 19:29:00;19;2022120719
30441;Drug Offense;South of Market;2022-12-07 19:33:00;19;2022120719
30442;Drug Offense;South of Market;2022-12-07 19:33:00;19;2022120719
30443;Drug Offense;South of Market;2022-12-07 19:33:00;19;2022120719
30444;Larceny Theft;Tenderloin;2022-12-07 19:40:00;19;2022120719
30445;Larceny Theft;Presidio Heights;2022-12-07 19:57:00;19;2022120719
30446;Traffic Violation Arrest;Financial District/South Beach;2022-12-07 19:58:00;19;2022120719
30447;Weapons Carrying Etc;Financial District/South Beach;2022-12-07 19:58:00;19;2022120719
30448;Weapons Carrying Etc;Financial District/South Beach;2022-12-07 19:58:00;19;2022120719
30449;Trespassing;Financial District/South Beach;2022-12-07 20:00:00;20;2022120720
30450;Larceny Theft;Hayes Valley;2022-12-07 20:00:00;20;2022120720
30451;Motor Vehicle Theft;Bernal Heights;2022-12-07 20:00:00;20;2022120720
30452;Larceny Theft;Japantown;2022-12-07 20:05:00;20;2022120720
30453;Burglary;Sunset/Parkside;2022-12-07 20:30:00;20;2022120720
30454;Larceny Theft;Twin Peaks;2022-12-07 20:35:00;20;2022120720
30455;Trespassing;Mission;2022-12-07 20:40:00;20;2022120720
30456;Malicious Mischief;Mission;2022-12-07 20:40:00;20;2022120720
30457;Burglary;Financial District/South Beach;2022-12-07 21:00:00;21;2022120721
30458;Larceny Theft;Inner Richmond;2022-12-07 21:30:00;21;2022120721
30459;Motor Vehicle Theft;Mission;2022-12-07 21:50:00;21;2022120721
30460;Offences Against The Family And Children;Mission;2022-12-07 21:55:00;21;2022120721
30461;Burglary;Mission;2022-12-07 22:00:00;22;2022120722
30462;Malicious Mischief;Nob Hill;2022-12-07 22:35:00;22;2022120722
30463;Malicious Mischief;Bayview Hunters Point;2022-12-07 22:40:00;22;2022120722
30464;Assault;Bayview Hunters Point;2022-12-07 22:40:00;22;2022120722
30465;Traffic Violation Arrest;Glen Park;2022-12-07 22:46:00;22;2022120722
30466;Traffic Violation;Glen Park;2022-12-07 22:46:00;22;2022120722
30467;Motor Vehicle Theft;South of Market;2022-12-07 23:00:00;23;2022120723
30468;Larceny Theft;Chinatown;2022-12-07 23:02:00;23;2022120723
30469;Assault;Castro/Upper Market;2022-12-07 23:09:00;23;2022120723
30470;Burglary;Inner Sunset;2022-12-07 23:25:00;23;2022120723
30471;Malicious Mischief;Financial District/South Beach;2022-12-07 23:30:00;23;2022120723
30472;Larceny Theft;Outer Richmond;2022-12-07 23:30:00;23;2022120723
30473;Drug Offense;South of Market;2022-12-07 23:40:00;23;2022120723
30474;Traffic Violation Arrest;South of Market;2022-12-07 23:40:00;23;2022120723
30475;Assault;Mission;2022-12-08 00:00:00;00;2022120800
30476;Assault;Mission;2022-12-08 00:00:00;00;2022120800
30477;Malicious Mischief;Pacific Heights;2022-12-08 00:00:00;00;2022120800
30478;Larceny Theft;Marina;2022-12-08 00:00:00;00;2022120800
30479;Assault;Excelsior;2022-12-08 00:04:00;00;2022120800
30480;Robbery;Tenderloin;2022-12-08 00:33:00;00;2022120800
30481;Malicious Mischief;Inner Sunset;2022-12-08 00:45:00;00;2022120800
30482;Burglary;Financial District/South Beach;2022-12-08 01:07:00;01;2022120801
30483;Motor Vehicle Theft;Mission;2022-12-08 01:26:00;01;2022120801
30484;Larceny Theft;Sunset/Parkside;2022-12-08 02:00:00;02;2022120802
30485;Burglary;Hayes Valley;2022-12-08 02:00:00;02;2022120802
30486;Burglary;Hayes Valley;2022-12-08 02:06:00;02;2022120802
30487;Motor Vehicle Theft;Mission;2022-12-08 02:30:00;02;2022120802
30488;Assault;Financial District/South Beach;2022-12-08 02:53:00;02;2022120802
30489;Offences Against The Family And Children;Western Addition;2022-12-08 03:00:00;03;2022120803
30490;Burglary;Outer Richmond;2022-12-08 03:01:00;03;2022120803
30491;Evading a Police;Mission;2022-12-08 03:02:00;03;2022120803
30492;Trespassing;Financial District/South Beach;2022-12-08 03:42:00;03;2022120803
30493;Burglary;Bayview Hunters Point;2022-12-08 03:48:00;03;2022120803
30494;Larceny Theft;Financial District/South Beach;2022-12-08 03:52:00;03;2022120803
30495;Burglary;Marina;2022-12-08 04:04:00;04;2022120804
30496;Motor Vehicle Theft;Tenderloin;2022-12-08 04:15:00;04;2022120804
30497;Burglary;Castro/Upper Market;2022-12-08 04:48:00;04;2022120804
30498;Burglary;Hayes Valley;2022-12-08 04:54:00;04;2022120804
30499;Motor Vehicle Theft;Bayview Hunters Point;2022-12-08 04:59:00;04;2022120804
30500;Burglary;Marina;2022-12-08 05:07:00;05;2022120805
30501;Assault;Bayview Hunters Point;2022-12-08 05:40:00;05;2022120805
30502;Malicious Mischief;Bernal Heights;2022-12-08 06:02:00;06;2022120806
30503;Malicious Mischief;Pacific Heights;2022-12-08 06:26:00;06;2022120806
30504;Larceny Theft;Inner Richmond;2022-12-08 07:00:00;07;2022120807
30505;Motor Vehicle Theft;Inner Richmond;2022-12-08 07:00:00;07;2022120807
30506;Motor Vehicle Theft;Inner Richmond;2022-12-08 07:00:00;07;2022120807
30507;Larceny Theft;Pacific Heights;2022-12-08 07:15:00;07;2022120807
30508;Burglary;Pacific Heights;2022-12-08 07:17:00;07;2022120807
30509;Assault;Western Addition;2022-12-08 07:20:00;07;2022120807
30510;Motor Vehicle Theft;South of Market;2022-12-08 07:30:00;07;2022120807
30511;Motor Vehicle Theft;South of Market;2022-12-08 07:30:00;07;2022120807
30512;Assault;Sunset/Parkside;2022-12-08 07:45:00;07;2022120807
30513;Malicious Mischief;Tenderloin;2022-12-08 08:00:00;08;2022120808
30514;Larceny Theft;Tenderloin;2022-12-08 08:00:00;08;2022120808
30515;Malicious Mischief;Castro/Upper Market;2022-12-08 08:00:00;08;2022120808
30516;Larceny Theft;West of Twin Peaks;2022-12-08 09:00:00;09;2022120809
30517;Resisting, Delaying, or Obstructing  Peace Officer Duties;Financial District/South Beach;2022-12-08 09:05:00;09;2022120809
30518;Assault;Bernal Heights;2022-12-08 09:19:00;09;2022120809
30519;Larceny Theft;Inner Sunset;2022-12-08 09:30:00;09;2022120809
30520;Lodging;Western Addition;2022-12-08 09:45:00;09;2022120809
30521;Malicious Mischief;Golden Gate Park;2022-12-08 10:00:00;10;2022120810
30522;Fraud;Pacific Heights;2022-12-08 10:00:00;10;2022120810
30523;Motor Vehicle Theft;South of Market;2022-12-08 10:00:00;10;2022120810
30524;Offences Against The Family And Children;Mission;2022-12-08 10:09:00;10;2022120810
30525;Weapons Carrying Etc;Castro/Upper Market;2022-12-08 10:16:00;10;2022120810
30526;Resisting, Delaying, or Obstructing  Peace Officer Duties;Castro/Upper Market;2022-12-08 10:16:00;10;2022120810
30527;Disorderly Conduct;Sunset/Parkside;2022-12-08 10:21:00;10;2022120810
30528;Larceny Theft;West of Twin Peaks;2022-12-08 11:00:00;11;2022120811
30529;Robbery;Western Addition;2022-12-08 11:00:00;11;2022120811
30530;Larceny Theft;Twin Peaks;2022-12-08 11:05:00;11;2022120811
30531;Assault;Bayview Hunters Point;2022-12-08 11:31:00;11;2022120811
30532;Drug Offense;South of Market;2022-12-08 11:45:00;11;2022120811
30533;Drug Offense;South of Market;2022-12-08 11:45:00;11;2022120811
30534;Robbery;Marina;2022-12-08 12:00:00;12;2022120812
30535;Motor Vehicle Theft;Tenderloin;2022-12-08 12:00:00;12;2022120812
30536;Motor Vehicle Theft;Marina;2022-12-08 12:00:00;12;2022120812
30537;Evading a Police;Marina;2022-12-08 12:00:00;12;2022120812
30538;Burglary;Russian Hill;2022-12-08 12:00:00;12;2022120812
30539;Larceny Theft;Financial District/South Beach;2022-12-08 12:08:00;12;2022120812
30540;Assault;Sunset/Parkside;2022-12-08 12:14:00;12;2022120812
30541;Larceny Theft;Russian Hill;2022-12-08 12:15:00;12;2022120812
30542;Drug Offense;South of Market;2022-12-08 12:19:00;12;2022120812
30543;Larceny Theft;Nob Hill;2022-12-08 12:20:00;12;2022120812
30544;Larceny Theft;Financial District/South Beach;2022-12-08 12:25:00;12;2022120812
30545;Motor Vehicle Theft;Castro/Upper Market;2022-12-08 13:00:00;13;2022120813
30546;Larceny Theft;Financial District/South Beach;2022-12-08 13:00:00;13;2022120813
30547;Assault;Financial District/South Beach;2022-12-08 13:00:00;13;2022120813
30548;Larceny Theft;Chinatown;2022-12-08 13:00:00;13;2022120813
30549;Larceny Theft;Castro/Upper Market;2022-12-08 13:20:00;13;2022120813
30550;Assault;South of Market;2022-12-08 13:30:00;13;2022120813
30551;Assault;South of Market;2022-12-08 13:30:00;13;2022120813
30552;Assault;Bernal Heights;2022-12-08 13:32:00;13;2022120813
30553;Assault;South of Market;2022-12-08 13:35:00;13;2022120813
30554;Weapons Offense;North Beach;2022-12-08 13:55:00;13;2022120813
30555;Larceny Theft;North Beach;2022-12-08 13:55:00;13;2022120813
30556;Weapons Carrying Etc;South of Market;2022-12-08 13:56:00;13;2022120813
30557;Malicious Mischief;West of Twin Peaks;2022-12-08 14:00:00;14;2022120814
30558;Larceny Theft;Outer Mission;2022-12-08 14:00:00;14;2022120814
30559;Robbery;Sunset/Parkside;2022-12-08 14:00:00;14;2022120814
30560;Disorderly Conduct;Tenderloin;2022-12-08 14:03:00;14;2022120814
30561;Larceny Theft;South of Market;2022-12-08 14:23:00;14;2022120814
30562;Larceny Theft;South of Market;2022-12-08 14:36:00;14;2022120814
30563;Motor Vehicle Theft;South of Market;2022-12-08 14:58:00;14;2022120814
30564;Larceny Theft;Chinatown;2022-12-08 15:00:00;15;2022120815
30565;Motor Vehicle Theft;Marina;2022-12-08 15:00:00;15;2022120815
30566;Larceny Theft;Mission Bay;2022-12-08 15:00:00;15;2022120815
30567;Larceny Theft;Western Addition;2022-12-08 15:01:00;15;2022120815
30568;Assault;Western Addition;2022-12-08 15:01:00;15;2022120815
30569;Larceny Theft;Mission;2022-12-08 15:11:00;15;2022120815
30570;Larceny Theft;South of Market;2022-12-08 15:20:00;15;2022120815
30571;Larceny Theft;Sunset/Parkside;2022-12-08 15:30:00;15;2022120815
30572;Larceny Theft;Tenderloin;2022-12-08 15:30:00;15;2022120815
30573;Larceny Theft;Mission;2022-12-08 15:30:00;15;2022120815
30574;Larceny Theft;Tenderloin;2022-12-08 15:34:00;15;2022120815
30575;Fraud;Pacific Heights;2022-12-08 15:46:00;15;2022120815
30576;Larceny Theft;Mission;2022-12-08 15:47:00;15;2022120815
30577;Assault;South of Market;2022-12-08 16:00:00;16;2022120816
30578;Motor Vehicle Theft;Nob Hill;2022-12-08 16:00:00;16;2022120816
30579;Larceny Theft;Tenderloin;2022-12-08 16:00:00;16;2022120816
30580;Malicious Mischief;Mission;2022-12-08 16:03:00;16;2022120816
30581;Disorderly Conduct;North Beach;2022-12-08 16:20:00;16;2022120816
30582;Assault;North Beach;2022-12-08 16:20:00;16;2022120816
30583;Larceny Theft;Russian Hill;2022-12-08 16:29:00;16;2022120816
30584;Larceny Theft;Haight Ashbury;2022-12-08 16:30:00;16;2022120816
30585;Assault;Chinatown;2022-12-08 16:43:00;16;2022120816
30586;Motor Vehicle Theft;Bayview Hunters Point;2022-12-08 17:00:00;17;2022120817
30587;Larceny Theft;Mission;2022-12-08 17:00:00;17;2022120817
30588;Larceny Theft;Marina;2022-12-08 17:00:00;17;2022120817
30589;Assault;Chinatown;2022-12-08 17:00:00;17;2022120817
30590;Disorderly Conduct;Chinatown;2022-12-08 17:00:00;17;2022120817
30591;Disorderly Conduct;Bernal Heights;2022-12-08 17:15:00;17;2022120817
30592;Larceny Theft;Russian Hill;2022-12-08 17:15:00;17;2022120817
30593;Offences Against The Family And Children;South of Market;2022-12-08 17:30:00;17;2022120817
30594;Larceny Theft;Japantown;2022-12-08 17:30:00;17;2022120817
30595;Larceny Theft;Mission;2022-12-08 17:32:00;17;2022120817
30596;Larceny Theft;Mission;2022-12-08 17:50:00;17;2022120817
30597;Disorderly Conduct;Financial District/South Beach;2022-12-08 17:52:00;17;2022120817
30598;Larceny Theft;Tenderloin;2022-12-08 17:55:00;17;2022120817
30599;Larceny Theft;Mission;2022-12-08 17:55:00;17;2022120817
30600;Motor Vehicle Theft;Tenderloin;2022-12-08 18:00:00;18;2022120818
30601;Burglary;Outer Mission;2022-12-08 18:00:00;18;2022120818
30602;Burglary;Golden Gate Park;2022-12-08 18:00:00;18;2022120818
30603;Motor Vehicle Theft;Haight Ashbury;2022-12-08 18:00:00;18;2022120818
30604;Motor Vehicle Theft;Pacific Heights;2022-12-08 18:00:00;18;2022120818
30605;Larceny Theft;Inner Sunset;2022-12-08 18:00:00;18;2022120818
30606;Robbery;Western Addition;2022-12-08 18:21:00;18;2022120818
30607;Larceny Theft;Financial District/South Beach;2022-12-08 18:30:00;18;2022120818
30608;Larceny Theft;Western Addition;2022-12-08 18:30:00;18;2022120818
30609;Drug Offense;Tenderloin;2022-12-08 18:32:00;18;2022120818
30610;Drug Offense;Tenderloin;2022-12-08 18:32:00;18;2022120818
30611;Drug Offense;Tenderloin;2022-12-08 18:32:00;18;2022120818
30612;Robbery;Western Addition;2022-12-08 18:50:00;18;2022120818
30613;Larceny Theft;Castro/Upper Market;2022-12-08 18:58:00;18;2022120818
30614;Larceny Theft;Japantown;2022-12-08 19:00:00;19;2022120819
30615;Larceny Theft;Japantown;2022-12-08 19:00:00;19;2022120819
30616;Motor Vehicle Theft;Outer Mission;2022-12-08 19:00:00;19;2022120819
30617;Resisting, Delaying, or Obstructing  Peace Officer Duties;Mission;2022-12-08 19:03:00;19;2022120819
30618;Disorderly Conduct;Mission;2022-12-08 19:03:00;19;2022120819
30619;Larceny Theft;North Beach;2022-12-08 19:15:00;19;2022120819
30620;Assault;Mission;2022-12-08 19:18:00;19;2022120819
30621;Assault;Tenderloin;2022-12-08 19:21:00;19;2022120819
30622;Assault;Outer Mission;2022-12-08 19:22:00;19;2022120819
30623;Malicious Mischief;Outer Mission;2022-12-08 19:22:00;19;2022120819
30624;Burglary;Mission;2022-12-08 19:30:00;19;2022120819
30625;Larceny Theft;Outer Richmond;2022-12-08 20:00:00;20;2022120820
30626;Larceny Theft;Tenderloin;2022-12-08 20:00:00;20;2022120820
30627;Larceny Theft;South of Market;2022-12-08 20:00:00;20;2022120820
30628;Motor Vehicle Theft;Financial District/South Beach;2022-12-08 20:00:00;20;2022120820
30629;Assault;Mission;2022-12-08 20:11:00;20;2022120820
30630;Burglary;Mission;2022-12-08 20:30:00;20;2022120820
30631;Malicious Mischief;South of Market;2022-12-08 20:30:00;20;2022120820
30632;Larceny Theft;Financial District/South Beach;2022-12-08 20:30:00;20;2022120820
30633;Larceny Theft;Western Addition;2022-12-08 20:30:00;20;2022120820
30634;Larceny Theft;Outer Richmond;2022-12-08 20:40:00;20;2022120820
30635;Weapons Offense;Western Addition;2022-12-08 20:49:00;20;2022120820
30636;Fraud;Pacific Heights;2022-12-08 21:15:00;21;2022120821
30637;Burglary;Pacific Heights;2022-12-08 21:15:00;21;2022120821
30638;Burglary;Western Addition;2022-12-08 22:00:00;22;2022120822
30639;Burglary;Mission;2022-12-08 22:03:00;22;2022120822
30640;Burglary;Treasure Island;2022-12-08 22:30:00;22;2022120822
30641;Motor Vehicle Theft;Bayview Hunters Point;2022-12-08 22:30:00;22;2022120822
30642;Robbery;Mission;2022-12-08 22:55:00;22;2022120822
30643;Motor Vehicle Theft;Bayview Hunters Point;2022-12-08 23:00:00;23;2022120823
30644;Motor Vehicle Theft;Tenderloin;2022-12-08 23:00:00;23;2022120823
30645;Traffic Violation Arrest;West of Twin Peaks;2022-12-08 23:11:00;23;2022120823
30646;Traffic Violation;West of Twin Peaks;2022-12-08 23:11:00;23;2022120823
30647;Malicious Mischief;Visitacion Valley;2022-12-08 23:30:00;23;2022120823
30648;Larceny Theft;Visitacion Valley;2022-12-08 23:30:00;23;2022120823
30649;Fraud;Visitacion Valley;2022-12-08 23:30:00;23;2022120823
30650;Burglary;Inner Richmond;2022-12-08 23:30:00;23;2022120823
30651;Larceny Theft;Hayes Valley;2022-12-09 00:15:00;00;2022120900
30652;Larceny Theft;Financial District/South Beach;2022-12-09 01:10:00;01;2022120901
30653;Possession Of Burglary Tools;Marina;2022-12-09 01:23:00;01;2022120901
30654;Burglary;Marina;2022-12-09 01:23:00;01;2022120901
30655;Traffic Violation;Bayview Hunters Point;2022-12-09 01:37:00;01;2022120901
30656;Resisting, Delaying, or Obstructing  Peace Officer Duties;Tenderloin;2022-12-09 02:42:00;02;2022120902
30657;Traffic Violation Arrest;Tenderloin;2022-12-09 02:42:00;02;2022120902
30658;Malicious Mischief;Potrero Hill;2022-12-09 04:14:00;04;2022120904
30659;Motor Vehicle Theft;Bayview Hunters Point;2022-12-09 04:30:00;04;2022120904
30660;Larceny Theft;Glen Park;2022-12-09 04:36:00;04;2022120904
30661;Malicious Mischief;Noe Valley;2022-12-09 04:51:00;04;2022120904
30662;Larceny Theft;Noe Valley;2022-12-09 04:51:00;04;2022120904
30663;Larceny Theft;Mission;2022-12-09 05:00:00;05;2022120905
30664;Malicious Mischief;Tenderloin;2022-12-09 05:01:00;05;2022120905
30665;Larceny Theft;Sunset/Parkside;2022-12-09 06:00:00;06;2022120906
30666;Larceny Theft;Nob Hill;2022-12-09 07:15:00;07;2022120907
30667;Malicious Mischief;West of Twin Peaks;2022-12-09 07:31:00;07;2022120907
30668;Malicious Mischief;West of Twin Peaks;2022-12-09 07:40:00;07;2022120907
30669;Malicious Mischief;West of Twin Peaks;2022-12-09 07:40:00;07;2022120907
30670;Larceny Theft;South of Market;2022-12-09 07:45:00;07;2022120907
30671;Larceny Theft;Presidio Heights;2022-12-09 07:50:00;07;2022120907
30672;Burglary;Golden Gate Park;2022-12-09 07:53:00;07;2022120907
30673;Assault;Tenderloin;2022-12-09 08:40:00;08;2022120908
30674;Disorderly Conduct;Tenderloin;2022-12-09 08:40:00;08;2022120908
30675;Larceny Theft;Russian Hill;2022-12-09 09:00:00;09;2022120909
30676;Larceny Theft;Russian Hill;2022-12-09 09:00:00;09;2022120909
30677;Disorderly Conduct;Bayview Hunters Point;2022-12-09 09:43:00;09;2022120909
30678;Malicious Mischief;Financial District/South Beach;2022-12-09 09:45:00;09;2022120909
30679;Larceny Theft;Russian Hill;2022-12-09 10:00:00;10;2022120910
30680;Motor Vehicle Theft;South of Market;2022-12-09 10:00:00;10;2022120910
30681;Motor Vehicle Theft;Financial District/South Beach;2022-12-09 10:00:00;10;2022120910
30682;Disorderly Conduct;Western Addition;2022-12-09 10:00:00;10;2022120910
30683;Larceny Theft;Sunset/Parkside;2022-12-09 10:00:00;10;2022120910
30684;Motor Vehicle Theft;South of Market;2022-12-09 10:15:00;10;2022120910
30685;Burglary;South of Market;2022-12-09 10:27:00;10;2022120910
30686;Offences Against The Family And Children;South of Market;2022-12-09 10:27:00;10;2022120910
30687;Larceny Theft;South of Market;2022-12-09 10:27:00;10;2022120910
30688;Larceny Theft;Castro/Upper Market;2022-12-09 10:30:00;10;2022120910
30689;Larceny Theft;Western Addition;2022-12-09 11:00:00;11;2022120911
30690;Offences Against The Family And Children;West of Twin Peaks;2022-12-09 11:00:00;11;2022120911
30691;Larceny Theft;Lakeshore;2022-12-09 11:00:00;11;2022120911
30692;Assault;Financial District/South Beach;2022-12-09 11:01:00;11;2022120911
30693;Assault;Bayview Hunters Point;2022-12-09 11:26:00;11;2022120911
30694;Robbery;Bayview Hunters Point;2022-12-09 11:26:00;11;2022120911
30695;Malicious Mischief;Tenderloin;2022-12-09 11:30:00;11;2022120911
30696;Malicious Mischief;Western Addition;2022-12-09 11:30:00;11;2022120911
